id,city,daypart,visit_daypart,year,daypart_index
435968,Hà Nội,17h - 21h,7.0,2018,5
435969,Hà Nội,14h - 17h,2.0,2018,4
435969,Hà Nội,9h - 11h,2.0,2018,2
435970,Hà Nội,14h - 17h,2.0,2018,4
435970,Hà Nội,17h - 21h,4.0,2018,5
435971,Hà Nội,17h - 21h,3.0,2018,5
435972,Hà Nội,17h - 21h,3.0,2018,5
435972,Hà Nội,9h - 11h,3.0,2018,2
435973,Hà Nội,14h - 17h,1.0,2018,4
435974,Hà Nội,17h - 21h,1.0,2018,5
435974,Hà Nội,21h+,1.0,2018,6
435976,Hà Nội,17h - 21h,2.0,2018,5
436002,Hồ Chí Minh,0h - 9h,2.0,2018,1
436076,Hải Phòng,17h - 21h,7.0,2018,5
436143,Hồ Chí Minh,17h - 21h,3.0,2018,5
436154,Nha Trang,11h - 14h,9.0,2018,3
436154,Nha Trang,9h - 11h,8.0,2018,2
436159,Nha Trang,9h - 11h,5.0,2018,2
436161,Đà Nẵng,17h - 21h,4.0,2018,5
436239,Đà Nẵng,0h - 9h,26.0,2018,1
436240,Nha Trang,0h - 9h,2.0,2018,1
436258,Hồ Chí Minh,0h - 9h,3.0,2018,1
436263,Nha Trang,9h - 11h,5.0,2018,2
436269,Nha Trang,17h - 21h,2.0,2018,5
436315,Nha Trang,0h - 9h,6.0,2018,1
436342,Nha Trang,0h - 9h,2.0,2018,1
436342,Nha Trang,17h - 21h,4.0,2018,5
436351,Hồ Chí Minh,0h - 9h,14.0,2018,1
436351,Hồ Chí Minh,11h - 14h,3.0,2018,3
436351,Hồ Chí Minh,17h - 21h,7.0,2018,5
436352,Nha Trang,9h - 11h,16.0,2018,2
436387,Nha Trang,17h - 21h,4.0,2018,5
436392,Nha Trang,0h - 9h,4.0,2018,1
436502,Hồ Chí Minh,17h - 21h,4.0,2018,5
436514,Hồ Chí Minh,0h - 9h,2.0,2018,1
436514,Hồ Chí Minh,14h - 17h,1.0,2018,4
436515,Đà Nẵng,0h - 9h,12.0,2018,1
436532,Nha Trang,17h - 21h,3.0,2018,5
436551,Nha Trang,9h - 11h,3.0,2018,2
436610,Nha Trang,0h - 9h,20.0,2018,1
436610,Nha Trang,17h - 21h,4.0,2018,5
436655,Nha Trang,17h - 21h,3.0,2018,5
436686,Hồ Chí Minh,9h - 11h,3.0,2018,2
436749,Nha Trang,0h - 9h,20.0,2018,1
436794,Đà Nẵng,0h - 9h,11.0,2018,1
436864,Nha Trang,17h - 21h,3.0,2018,5
436869,Đà Nẵng,0h - 9h,24.0,2018,1
436877,Hồ Chí Minh,0h - 9h,1.0,2018,1
436877,Hồ Chí Minh,17h - 21h,2.0,2018,5
436987,Đà Nẵng,0h - 9h,24.0,2018,1
436987,Đà Nẵng,17h - 21h,18.0,2018,5
437187,Hồ Chí Minh,0h - 9h,6.0,2018,1
437187,Hồ Chí Minh,17h - 21h,1.0,2018,5
437231,Hà Nội,17h - 21h,2.0,2018,5
437231,Hà Nội,21h+,1.0,2018,6
437232,Hà Nội,21h+,2.0,2018,6
437232,Hà Nội,17h - 21h,4.0,2018,5
437238,Hà Nội,17h - 21h,2.0,2018,5
437239,Hà Nội,11h - 14h,3.0,2018,3
437240,Hà Nội,9h - 11h,4.0,2018,2
437240,Hà Nội,11h - 14h,3.0,2018,3
437240,Hà Nội,17h - 21h,4.0,2018,5
437241,Hà Nội,17h - 21h,3.0,2018,5
437241,Hà Nội,9h - 11h,6.0,2018,2
437242,Hà Nội,17h - 21h,2.0,2018,5
437245,Hà Nội,17h - 21h,3.0,2018,5
437246,Hà Nội,14h - 17h,2.0,2018,4
437247,Hà Nội,17h - 21h,4.0,2018,5
437248,Hà Nội,17h - 21h,2.0,2018,5
437249,Hà Nội,14h - 17h,2.0,2018,4
437250,Hà Nội,11h - 14h,2.0,2018,3
437251,Hà Nội,17h - 21h,4.0,2018,5
437252,Hà Nội,11h - 14h,4.0,2018,3
437253,Hà Nội,17h - 21h,2.0,2018,5
437254,Hà Nội,17h - 21h,2.0,2018,5
437255,Hà Nội,0h - 9h,4.0,2018,1
437256,Hà Nội,14h - 17h,3.0,2018,4
437256,Hà Nội,17h - 21h,4.0,2018,5
437257,Hà Nội,0h - 9h,4.0,2018,1
437258,Hà Nội,17h - 21h,3.0,2018,5
437259,Hà Nội,17h - 21h,3.0,2018,5
437270,Hải Phòng,14h - 17h,4.0,2018,4
437270,Hải Phòng,17h - 21h,4.0,2018,5
437271,Hải Phòng,14h - 17h,4.0,2018,4
437272,Hải Phòng,17h - 21h,2.0,2018,5
437272,Hải Phòng,14h - 17h,1.0,2018,4
437273,Hải Phòng,14h - 17h,8.0,2018,4
437274,Hải Phòng,21h+,1.0,2018,6
437274,Hải Phòng,11h - 14h,8.0,2018,3
437274,Hải Phòng,17h - 21h,1.0,2018,5
437310,Nha Trang,17h - 21h,3.0,2018,5
437316,Nha Trang,9h - 11h,7.0,2018,2
437320,Nha Trang,17h - 21h,2.0,2018,5
437327,Nha Trang,17h - 21h,1.0,2018,5
437327,Nha Trang,0h - 9h,24.0,2018,1
437350,Hồ Chí Minh,0h - 9h,18.0,2018,1
437350,Hồ Chí Minh,17h - 21h,6.0,2018,5
437385,Nha Trang,17h - 21h,4.0,2018,5
437403,Hồ Chí Minh,0h - 9h,2.0,2018,1
437405,Nha Trang,17h - 21h,3.0,2018,5
437405,Nha Trang,0h - 9h,22.0,2018,1
437410,Nha Trang,17h - 21h,7.0,2018,5
437410,Nha Trang,0h - 9h,15.0,2018,1
437493,Đà Nẵng,0h - 9h,4.0,2018,1
437494,Nha Trang,0h - 9h,2.0,2018,1
437494,Nha Trang,17h - 21h,6.0,2018,5
437527,Nha Trang,17h - 21h,1.0,2018,5
437592,Nha Trang,17h - 21h,4.0,2018,5
437595,Hồ Chí Minh,0h - 9h,24.0,2018,1
437595,Hồ Chí Minh,17h - 21h,1.0,2018,5
437632,Hồ Chí Minh,17h - 21h,2.0,2018,5
437663,Đà Nẵng,17h - 21h,6.0,2018,5
437703,Đà Nẵng,0h - 9h,25.0,2018,1
437703,Đà Nẵng,17h - 21h,8.0,2018,5
437707,Nha Trang,17h - 21h,3.0,2018,5
437729,Nha Trang,0h - 9h,4.0,2018,1
437729,Nha Trang,17h - 21h,11.0,2018,5
437767,Hà Nội,17h - 21h,2.0,2018,5
437768,Hà Nội,11h - 14h,3.0,2018,3
437769,Hà Nội,17h - 21h,2.0,2018,5
437769,Hà Nội,11h - 14h,3.0,2018,3
437790,Nha Trang,17h - 21h,4.0,2018,5
437796,Hồ Chí Minh,0h - 9h,18.0,2018,1
437796,Hồ Chí Minh,14h - 17h,4.0,2018,4
437796,Hồ Chí Minh,11h - 14h,2.0,2018,3
437796,Hồ Chí Minh,17h - 21h,1.0,2018,5
437841,Hồ Chí Minh,17h - 21h,2.0,2018,5
437844,Hồ Chí Minh,0h - 9h,12.0,2018,1
437851,Đà Nẵng,0h - 9h,26.0,2018,1
437859,Đà Nẵng,11h - 14h,8.0,2018,3
437878,Hồ Chí Minh,17h - 21h,1.0,2018,5
437878,Hồ Chí Minh,0h - 9h,3.0,2018,1
437900,Hải Phòng,17h - 21h,4.0,2018,5
437909,Hà Nội,17h - 21h,2.0,2018,5
437910,Hà Nội,17h - 21h,4.0,2018,5
437911,Hà Nội,11h - 14h,4.0,2018,3
437911,Hà Nội,17h - 21h,4.0,2018,5
437912,Hà Nội,17h - 21h,1.0,2018,5
437913,Hà Nội,17h - 21h,4.0,2018,5
437921,Hồ Chí Minh,17h - 21h,3.0,2018,5
437921,Hồ Chí Minh,14h - 17h,2.0,2018,4
437927,Hồ Chí Minh,0h - 9h,25.0,2018,1
437932,Nha Trang,9h - 11h,2.0,2018,2
437932,Nha Trang,17h - 21h,3.0,2018,5
437945,Hồ Chí Minh,17h - 21h,2.0,2018,5
437947,Hồ Chí Minh,0h - 9h,1.0,2018,1
437947,Hồ Chí Minh,17h - 21h,2.0,2018,5
437948,Hồ Chí Minh,0h - 9h,4.0,2018,1
437949,Hồ Chí Minh,9h - 11h,1.0,2018,2
437949,Hồ Chí Minh,17h - 21h,2.0,2018,5
437962,Nha Trang,17h - 21h,2.0,2018,5
437974,Đà Nẵng,17h - 21h,7.0,2018,5
437997,Nha Trang,0h - 9h,2.0,2018,1
437997,Nha Trang,17h - 21h,3.0,2018,5
438000,Hồ Chí Minh,14h - 17h,2.0,2018,4
438019,Nha Trang,0h - 9h,3.0,2018,1
438019,Nha Trang,9h - 11h,5.0,2018,2
438019,Nha Trang,17h - 21h,2.0,2018,5
438034,Đà Nẵng,0h - 9h,13.0,2018,1
438050,Nha Trang,0h - 9h,8.0,2018,1
438050,Nha Trang,17h - 21h,4.0,2018,5
438055,Nha Trang,17h - 21h,2.0,2018,5
438063,Nha Trang,0h - 9h,7.0,2018,1
438078,Hồ Chí Minh,11h - 14h,2.0,2018,3
438078,Hồ Chí Minh,17h - 21h,2.0,2018,5
438078,Hồ Chí Minh,0h - 9h,4.0,2018,1
438096,Nha Trang,17h - 21h,4.0,2018,5
438153,Nha Trang,9h - 11h,2.0,2018,2
438153,Nha Trang,17h - 21h,3.0,2018,5
438157,Nha Trang,9h - 11h,5.0,2018,2
438169,Nha Trang,17h - 21h,15.0,2018,5
438194,Nha Trang,17h - 21h,5.0,2018,5
438194,Nha Trang,9h - 11h,5.0,2018,2
438205,Nha Trang,17h - 21h,3.0,2018,5
438205,Nha Trang,0h - 9h,6.0,2018,1
438216,Nha Trang,9h - 11h,5.0,2018,2
438219,Hải Phòng,17h - 21h,8.0,2018,5
438260,Đà Nẵng,0h - 9h,25.0,2018,1
438301,Đà Nẵng,17h - 21h,4.0,2018,5
438331,Nha Trang,17h - 21h,4.0,2018,5
438333,Nha Trang,0h - 9h,4.0,2018,1
438333,Nha Trang,17h - 21h,4.0,2018,5
438401,Nha Trang,0h - 9h,2.0,2018,1
438404,Nha Trang,9h - 11h,5.0,2018,2
438432,Nha Trang,0h - 9h,1.0,2018,1
438432,Nha Trang,17h - 21h,1.0,2018,5
438450,Hồ Chí Minh,14h - 17h,3.0,2018,4
438450,Hồ Chí Minh,0h - 9h,4.0,2018,1
438452,Hồ Chí Minh,11h - 14h,1.0,2018,3
438452,Hồ Chí Minh,0h - 9h,1.0,2018,1
438453,Hồ Chí Minh,14h - 17h,1.0,2018,4
438453,Hồ Chí Minh,9h - 11h,1.0,2018,2
438454,Hồ Chí Minh,0h - 9h,2.0,2018,1
438455,Hồ Chí Minh,9h - 11h,1.0,2018,2
438455,Hồ Chí Minh,14h - 17h,1.0,2018,4
438456,Hồ Chí Minh,14h - 17h,1.0,2018,4
438456,Hồ Chí Minh,9h - 11h,1.0,2018,2
438474,Nha Trang,0h - 9h,24.0,2018,1
438479,Đà Nẵng,0h - 9h,24.0,2018,1
438561,Nha Trang,0h - 9h,24.0,2018,1
438563,Đà Nẵng,0h - 9h,25.0,2018,1
438602,Nha Trang,9h - 11h,26.0,2018,2
438626,Hải Phòng,17h - 21h,3.0,2018,5
438680,Nha Trang,17h - 21h,14.0,2018,5
438680,Nha Trang,0h - 9h,5.0,2018,1
438701,Hải Phòng,17h - 21h,3.0,2018,5
438702,Hải Phòng,17h - 21h,4.0,2018,5
438703,Hải Phòng,17h - 21h,5.0,2018,5
438703,Hải Phòng,0h - 9h,5.0,2018,1
438710,Nha Trang,0h - 9h,4.0,2018,1
438710,Nha Trang,17h - 21h,2.0,2018,5
438766,Nha Trang,0h - 9h,25.0,2018,1
438813,Cần Thơ,0h - 9h,4.0,2018,1
438814,Hồ Chí Minh,0h - 9h,6.0,2018,1
438814,Hồ Chí Minh,17h - 21h,2.0,2018,5
438815,Hồ Chí Minh,0h - 9h,1.0,2018,1
438817,Hồ Chí Minh,0h - 9h,2.0,2018,1
438818,Hồ Chí Minh,17h - 21h,2.0,2018,5
438978,Hải Phòng,14h - 17h,7.0,2018,4
438978,Hải Phòng,17h - 21h,12.0,2018,5
438980,Hồ Chí Minh,17h - 21h,2.0,2018,5
438981,Hà Nội,11h - 14h,1.0,2018,3
438981,Hà Nội,21h+,2.0,2018,6
438981,Hà Nội,17h - 21h,3.0,2018,5
438982,Hà Nội,9h - 11h,2.0,2018,2
438982,Hà Nội,17h - 21h,4.0,2018,5
438982,Hà Nội,11h - 14h,3.0,2018,3
438984,Hà Nội,0h - 9h,2.0,2018,1
438984,Hà Nội,17h - 21h,5.0,2018,5
438984,Hà Nội,11h - 14h,3.0,2018,3
438986,Hà Nội,17h - 21h,3.0,2018,5
438986,Hà Nội,11h - 14h,2.0,2018,3
438987,Hà Nội,0h - 9h,2.0,2018,1
438987,Hà Nội,21h+,2.0,2018,6
438988,Hà Nội,17h - 21h,3.0,2018,5
438988,Hà Nội,11h - 14h,2.0,2018,3
438989,Hà Nội,11h - 14h,3.0,2018,3
438989,Hà Nội,0h - 9h,2.0,2018,1
438989,Hà Nội,17h - 21h,3.0,2018,5
438991,Hà Nội,17h - 21h,2.0,2018,5
438991,Hà Nội,21h+,1.0,2018,6
438992,Hà Nội,17h - 21h,4.0,2018,5
438992,Hà Nội,11h - 14h,2.0,2018,3
438993,Hà Nội,17h - 21h,3.0,2018,5
438993,Hà Nội,14h - 17h,2.0,2018,4
438995,Hà Nội,17h - 21h,3.0,2018,5
438995,Hà Nội,14h - 17h,3.0,2018,4
438996,Hà Nội,9h - 11h,4.0,2018,2
438996,Hà Nội,17h - 21h,4.0,2018,5
438997,Hà Nội,14h - 17h,1.0,2018,4
438997,Hà Nội,17h - 21h,2.0,2018,5
438997,Hà Nội,21h+,2.0,2018,6
438998,Hà Nội,11h - 14h,4.0,2018,3
438999,Hà Nội,0h - 9h,3.0,2018,1
438999,Hà Nội,17h - 21h,2.0,2018,5
439000,Hà Nội,17h - 21h,4.0,2018,5
439001,Hà Nội,17h - 21h,3.0,2018,5
439001,Hà Nội,11h - 14h,3.0,2018,3
439002,Hà Nội,17h - 21h,2.0,2018,5
439002,Hà Nội,0h - 9h,2.0,2018,1
439012,Hồ Chí Minh,11h - 14h,1.0,2018,3
439014,Hồ Chí Minh,0h - 9h,22.0,2018,1
439014,Hồ Chí Minh,17h - 21h,2.0,2018,5
439015,Hồ Chí Minh,17h - 21h,2.0,2018,5
439016,Hồ Chí Minh,17h - 21h,2.0,2018,5
439017,Hồ Chí Minh,17h - 21h,1.0,2018,5
439017,Hồ Chí Minh,11h - 14h,3.5,2018,3
439017,Hồ Chí Minh,0h - 9h,1.0,2018,1
439018,Hồ Chí Minh,0h - 9h,1.0,2018,1
439018,Hồ Chí Minh,17h - 21h,2.0,2018,5
439051,Hải Phòng,0h - 9h,8.0,2018,1
439051,Hải Phòng,17h - 21h,2.0,2018,5
439052,Hải Phòng,0h - 9h,6.0,2018,1
439052,Hải Phòng,17h - 21h,3.0,2018,5
439052,Hải Phòng,9h - 11h,3.0,2018,2
439053,Hải Phòng,17h - 21h,3.0,2018,5
439053,Hải Phòng,0h - 9h,10.0,2018,1
439054,Hải Phòng,0h - 9h,5.0,2018,1
439054,Hải Phòng,17h - 21h,1.0,2018,5
439065,Hà Nội,17h - 21h,1.0,2018,5
439066,Hà Nội,9h - 11h,2.0,2018,2
439067,Hà Nội,17h - 21h,7.0,2018,5
439068,Hà Nội,14h - 17h,2.0,2018,4
439068,Hà Nội,9h - 11h,3.0,2018,2
439069,Hà Nội,9h - 11h,3.0,2018,2
439069,Hà Nội,17h - 21h,2.0,2018,5
439070,Hà Nội,17h - 21h,6.0,2018,5
439073,Hải Phòng,9h - 11h,3.0,2018,2
439074,Hải Phòng,9h - 11h,3.0,2018,2
439138,Nha Trang,0h - 9h,24.0,2018,1
439151,Nha Trang,0h - 9h,24.0,2018,1
439153,Nha Trang,0h - 9h,4.0,2018,1
439153,Nha Trang,17h - 21h,3.0,2018,5
439174,Hà Nội,17h - 21h,4.0,2018,5
439175,Hà Nội,0h - 9h,2.0,2018,1
439176,Hà Nội,17h - 21h,5.0,2018,5
439177,Hà Nội,17h - 21h,2.0,2018,5
439178,Hà Nội,17h - 21h,2.0,2018,5
439179,Hà Nội,17h - 21h,2.0,2018,5
439180,Hà Nội,17h - 21h,7.0,2018,5
439180,Hà Nội,0h - 9h,8.0,2018,1
439181,Hà Nội,17h - 21h,3.0,2018,5
439188,Hồ Chí Minh,14h - 17h,1.0,2018,4
439188,Hồ Chí Minh,0h - 9h,24.0,2018,1
439192,Hà Nội,9h - 11h,3.0,2018,2
439192,Hà Nội,17h - 21h,3.0,2018,5
439193,Hà Nội,17h - 21h,2.0,2018,5
439193,Hà Nội,21h+,2.0,2018,6
439194,Hà Nội,17h - 21h,3.0,2018,5
439195,Hà Nội,17h - 21h,3.0,2018,5
439196,Hà Nội,17h - 21h,3.0,2018,5
439197,Hà Nội,17h - 21h,3.0,2018,5
439198,Hà Nội,17h - 21h,2.0,2018,5
439198,Hà Nội,9h - 11h,2.0,2018,2
439199,Hà Nội,17h - 21h,3.0,2018,5
439199,Hà Nội,11h - 14h,3.0,2018,3
439217,Nha Trang,9h - 11h,3.0,2018,2
439238,Nha Trang,17h - 21h,2.0,2018,5
439304,Nha Trang,14h - 17h,2.0,2018,4
439304,Nha Trang,17h - 21h,5.0,2018,5
439304,Nha Trang,0h - 9h,3.0,2018,1
439318,Hồ Chí Minh,0h - 9h,2.0,2018,1
439318,Hồ Chí Minh,17h - 21h,2.0,2018,5
439324,Hải Phòng,17h - 21h,4.0,2018,5
439324,Hải Phòng,21h+,2.0,2018,6
439324,Hải Phòng,14h - 17h,2.0,2018,4
439324,Hải Phòng,9h - 11h,19.0,2018,2
439344,Nha Trang,0h - 9h,1.0,2018,1
439344,Nha Trang,17h - 21h,1.0,2018,5
439350,Nha Trang,0h - 9h,4.0,2018,1
439354,Hồ Chí Minh,0h - 9h,9.0,2018,1
439354,Hồ Chí Minh,17h - 21h,2.0,2018,5
439355,Hồ Chí Minh,17h - 21h,4.0,2018,5
439356,Hồ Chí Minh,17h - 21h,2.0,2018,5
439359,Hồ Chí Minh,17h - 21h,2.0,2018,5
439404,Nha Trang,0h - 9h,4.0,2018,1
439404,Nha Trang,17h - 21h,2.0,2018,5
439426,Hồ Chí Minh,0h - 9h,15.0,2018,1
439430,Hà Nội,0h - 9h,2.0,2018,1
439431,Hà Nội,17h - 21h,2.0,2018,5
439431,Hà Nội,14h - 17h,5.0,2018,4
439432,Hà Nội,9h - 11h,10.0,2018,2
439434,Hồ Chí Minh,0h - 9h,2.0,2018,1
439434,Hồ Chí Minh,17h - 21h,1.0,2018,5
439435,Hồ Chí Minh,0h - 9h,24.0,2018,1
439436,Hồ Chí Minh,0h - 9h,24.0,2018,1
439436,Hồ Chí Minh,14h - 17h,1.0,2018,4
439438,Hồ Chí Minh,0h - 9h,4.0,2018,1
439439,Hồ Chí Minh,0h - 9h,4.0,2018,1
439439,Hồ Chí Minh,14h - 17h,4.0,2018,4
439443,Hồ Chí Minh,17h - 21h,1.0,2018,5
439443,Hồ Chí Minh,9h - 11h,1.0,2018,2
439487,Cần Thơ,0h - 9h,3.0,2018,1
439556,Nha Trang,17h - 21h,2.0,2018,5
439568,Hồ Chí Minh,17h - 21h,9.0,2018,5
439569,Cần Thơ,0h - 9h,20.0,2018,1
439607,Hồ Chí Minh,17h - 21h,2.0,2018,5
439608,Hồ Chí Minh,17h - 21h,2.0,2018,5
439612,Đà Nẵng,17h - 21h,4.0,2018,5
439645,Nha Trang,17h - 21h,4.0,2018,5
439645,Nha Trang,0h - 9h,21.0,2018,1
439662,Hồ Chí Minh,17h - 21h,2.0,2018,5
439665,Nha Trang,0h - 9h,2.0,2018,1
439665,Nha Trang,17h - 21h,3.0,2018,5
439685,Đà Nẵng,9h - 11h,4.0,2018,2
439701,Nha Trang,0h - 9h,10.0,2018,1
439731,Nha Trang,0h - 9h,4.0,2018,1
439731,Nha Trang,17h - 21h,3.0,2018,5
439750,Hồ Chí Minh,14h - 17h,3.0,2018,4
439763,Hà Nội,17h - 21h,4.0,2018,5
439782,Hồ Chí Minh,17h - 21h,2.0,2018,5
439782,Hồ Chí Minh,11h - 14h,4.0,2018,3
439840,Nha Trang,17h - 21h,1.0,2018,5
439840,Nha Trang,0h - 9h,6.0,2018,1
439853,Nha Trang,17h - 21h,1.0,2018,5
439853,Nha Trang,0h - 9h,2.0,2018,1
439855,Nha Trang,0h - 9h,6.0,2018,1
439861,Hồ Chí Minh,11h - 14h,4.0,2018,3
439869,Nha Trang,0h - 9h,24.0,2018,1
439872,Nha Trang,17h - 21h,1.0,2018,5
439872,Nha Trang,0h - 9h,4.0,2018,1
439878,Hồ Chí Minh,11h - 14h,5.0,2018,3
439894,Nha Trang,0h - 9h,3.0,2018,1
439894,Nha Trang,17h - 21h,3.0,2018,5
439895,Nha Trang,0h - 9h,3.0,2018,1
439895,Nha Trang,17h - 21h,1.0,2018,5
439899,Hồ Chí Minh,14h - 17h,4.0,2018,4
439927,Hải Phòng,21h+,2.0,2018,6
439927,Hải Phòng,17h - 21h,2.0,2018,5
439928,Nha Trang,17h - 21h,10.0,2018,5
439934,Nha Trang,17h - 21h,2.0,2018,5
439934,Nha Trang,0h - 9h,2.0,2018,1
439941,Nha Trang,0h - 9h,4.0,2018,1
439945,Hồ Chí Minh,17h - 21h,4.0,2018,5
439946,Hồ Chí Minh,17h - 21h,2.0,2018,5
439947,Hồ Chí Minh,11h - 14h,3.5,2018,3
439948,Hồ Chí Minh,17h - 21h,4.0,2018,5
439949,Hồ Chí Minh,9h - 11h,10.0,2018,2
439950,Hồ Chí Minh,11h - 14h,2.0,2018,3
439951,Hồ Chí Minh,14h - 17h,8.0,2018,4
439952,Hồ Chí Minh,9h - 11h,3.0,2018,2
439956,Nha Trang,0h - 9h,4.0,2018,1
439956,Nha Trang,17h - 21h,3.0,2018,5
439964,Nha Trang,9h - 11h,5.0,2018,2
439973,Nha Trang,9h - 11h,11.0,2018,2
439973,Nha Trang,14h - 17h,10.0,2018,4
439979,Hà Nội,17h - 21h,2.0,2018,5
439979,Hà Nội,9h - 11h,2.0,2018,2
439990,Nha Trang,17h - 21h,9.0,2018,5
439990,Nha Trang,0h - 9h,8.0,2018,1
440000,Nha Trang,9h - 11h,11.0,2018,2
440000,Nha Trang,17h - 21h,8.0,2018,5
440000,Nha Trang,11h - 14h,8.0,2018,3
440001,Đà Nẵng,0h - 9h,4.0,2018,1
440026,Đà Nẵng,0h - 9h,25.0,2018,1
440028,Nha Trang,11h - 14h,24.0,2018,3
440030,Hải Phòng,9h - 11h,2.0,2018,2
440030,Hải Phòng,0h - 9h,3.0,2018,1
440030,Hải Phòng,17h - 21h,2.0,2018,5
440031,Hải Phòng,17h - 21h,5.0,2018,5
440048,Hà Nội,0h - 9h,1.0,2018,1
440048,Hà Nội,17h - 21h,3.0,2018,5
440050,Hồ Chí Minh,17h - 21h,8.0,2018,5
440060,Nha Trang,0h - 9h,25.0,2018,1
440069,Nha Trang,0h - 9h,24.0,2018,1
440126,Nha Trang,14h - 17h,2.0,2018,4
440126,Nha Trang,17h - 21h,3.0,2018,5
440145,Nha Trang,0h - 9h,25.0,2018,1
440158,Nha Trang,17h - 21h,3.0,2018,5
440170,Đà Nẵng,17h - 21h,2.0,2018,5
440189,Đà Nẵng,17h - 21h,2.0,2018,5
440189,Đà Nẵng,14h - 17h,2.0,2018,4
440195,Cần Thơ,17h - 21h,2.0,2018,5
440224,Hồ Chí Minh,17h - 21h,3.0,2018,5
440232,Đà Nẵng,0h - 9h,2.0,2018,1
440232,Đà Nẵng,17h - 21h,4.0,2018,5
440277,Đà Nẵng,0h - 9h,24.0,2018,1
440330,Hồ Chí Minh,17h - 21h,4.0,2018,5
440330,Hồ Chí Minh,0h - 9h,3.0,2018,1
440423,Hải Phòng,0h - 9h,10.0,2018,1
440423,Hải Phòng,21h+,2.0,2018,6
440424,Hải Phòng,21h+,2.0,2018,6
440424,Hải Phòng,17h - 21h,2.0,2018,5
440426,Nha Trang,14h - 17h,21.0,2018,4
440426,Nha Trang,17h - 21h,5.0,2018,5
440427,Nha Trang,0h - 9h,25.0,2018,1
440428,Nha Trang,0h - 9h,2.0,2018,1
440471,Hà Nội,17h - 21h,3.0,2018,5
440471,Hà Nội,0h - 9h,1.0,2018,1
440501,Hải Phòng,0h - 9h,4.0,2018,1
440501,Hải Phòng,17h - 21h,1.0,2018,5
440504,Hà Nội,0h - 9h,1.0,2018,1
440504,Hà Nội,17h - 21h,2.0,2018,5
440504,Hà Nội,21h+,2.0,2018,6
440505,Hà Nội,17h - 21h,1.0,2018,5
440505,Hà Nội,14h - 17h,1.0,2018,4
440505,Hà Nội,0h - 9h,1.0,2018,1
440515,Hà Nội,0h - 9h,4.0,2018,1
440516,Hà Nội,0h - 9h,2.0,2018,1
440517,Hà Nội,9h - 11h,2.0,2018,2
440517,Hà Nội,17h - 21h,5.0,2018,5
440517,Hà Nội,14h - 17h,6.0,2018,4
440518,Hà Nội,17h - 21h,7.0,2018,5
440521,Hải Phòng,0h - 9h,4.0,2018,1
440521,Hải Phòng,17h - 21h,3.0,2018,5
440522,Hải Phòng,0h - 9h,3.0,2018,1
440523,Hải Phòng,17h - 21h,3.0,2018,5
440524,Hải Phòng,17h - 21h,13.0,2018,5
440525,Hải Phòng,17h - 21h,2.0,2018,5
440526,Hải Phòng,0h - 9h,1.0,2018,1
440526,Hải Phòng,17h - 21h,2.0,2018,5
440537,Hải Phòng,11h - 14h,12.0,2018,3
440537,Hải Phòng,0h - 9h,8.0,2018,1
440539,Hà Nội,14h - 17h,1.0,2018,4
440539,Hà Nội,11h - 14h,1.0,2018,3
440539,Hà Nội,17h - 21h,1.0,2018,5
440539,Hà Nội,0h - 9h,1.0,2018,1
440557,Nha Trang,0h - 9h,1.0,2018,1
440557,Nha Trang,17h - 21h,1.0,2018,5
440577,Hà Nội,14h - 17h,4.0,2018,4
440577,Hà Nội,9h - 11h,4.0,2018,2
440599,Hồ Chí Minh,0h - 9h,24.0,2018,1
440601,Nha Trang,0h - 9h,6.0,2018,1
440612,Nha Trang,17h - 21h,3.0,2018,5
440614,Hà Nội,14h - 17h,2.0,2018,4
440614,Hà Nội,11h - 14h,1.0,2018,3
440614,Hà Nội,0h - 9h,1.0,2018,1
440614,Hà Nội,17h - 21h,1.0,2018,5
440634,Nha Trang,0h - 9h,2.0,2018,1
440634,Nha Trang,17h - 21h,1.0,2018,5
440661,Hồ Chí Minh,0h - 9h,1.0,2018,1
440661,Hồ Chí Minh,17h - 21h,2.0,2018,5
440668,Nha Trang,17h - 21h,3.0,2018,5
440730,Hồ Chí Minh,17h - 21h,2.0,2018,5
440730,Hồ Chí Minh,0h - 9h,2.0,2018,1
440745,Hồ Chí Minh,17h - 21h,4.0,2018,5
440747,Hồ Chí Minh,9h - 11h,22.0,2018,2
440748,Hồ Chí Minh,0h - 9h,2.0,2018,1
440748,Hồ Chí Minh,17h - 21h,2.0,2018,5
440750,Hồ Chí Minh,0h - 9h,27.0,2018,1
440750,Hồ Chí Minh,17h - 21h,3.0,2018,5
440751,Hồ Chí Minh,0h - 9h,9.0,2018,1
440752,Hồ Chí Minh,17h - 21h,2.0,2018,5
440752,Hồ Chí Minh,14h - 17h,3.0,2018,4
440753,Hồ Chí Minh,0h - 9h,24.0,2018,1
440754,Hồ Chí Minh,17h - 21h,2.0,2018,5
440804,Nha Trang,14h - 17h,1.0,2018,4
440804,Nha Trang,17h - 21h,3.0,2018,5
440806,Nha Trang,0h - 9h,4.0,2018,1
440806,Nha Trang,17h - 21h,8.0,2018,5
440806,Nha Trang,14h - 17h,4.0,2018,4
440808,Nha Trang,17h - 21h,24.0,2018,5
440819,Hồ Chí Minh,0h - 9h,4.0,2018,1
440869,Đà Nẵng,0h - 9h,25.0,2018,1
