id,year,city,brand,spontaneous,trial,p3m,p1m,comprehension,brand_likability,weekly,daily,visit,ppa,spending,segmentation,nps_p3m,nps_p3m_group,answer_index
123951,2017,Hải Phòng,Maxx Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,8607
123951,2017,Hải Phòng,Street / Half street coffee (including carts),No,Yes,Yes,Yes,Refuse,No,No,No,,,,,,,8608
123951,2017,Hải Phòng,Independent Cafe,No,No,No,No,Refuse,No,No,No,,,,,,,8609
123952,2017,Hải Phòng,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,8610
123952,2017,Hải Phòng,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,No,No,3.0,15.0,45.0,Seg.01 - Mass (<VND 25K),,,8611
123952,2017,Hải Phòng,Highlands Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,8612
123952,2017,Hải Phòng,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,No,No,1.0,20.0,20.0,Seg.01 - Mass (<VND 25K),,,8613
123953,2017,Hải Phòng,Street / Half street coffee (including carts),No,No,No,No,Refuse,No,No,No,,,,,,,8614
123953,2017,Hải Phòng,Trung Nguyên,Yes,No,No,No,Refuse,No,No,No,,,,,,,8615
123953,2017,Hải Phòng,Highlands Coffee,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,40.0,160.0,Seg.02 - Mass Asp (VND 25K - VND 59K),10.0,Promoter,8616
123953,2017,Hải Phòng,Independent Cafe,No,Yes,Yes,No,Refuse,No,No,No,,,,,,,8617
123954,2017,Hải Phòng,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,20.0,80.0,Seg.01 - Mass (<VND 25K),,,8618
123954,2017,Hải Phòng,Highlands Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,8619
123954,2017,Hải Phòng,Street / Half street coffee (including carts),Yes,Yes,Yes,No,Refuse,No,No,No,,,,,,,8620
123954,2017,Hải Phòng,Gong Cha,No,No,No,No,Refuse,No,No,No,,,,,,,8621
123954,2017,Hải Phòng,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,8622
124022,2017,Hà Nội,Highlands Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,8623
124022,2017,Hà Nội,Trung Nguyên,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,10.0,Promoter,8624
124022,2017,Hà Nội,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,No,No,3.0,30.0,90.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,8625
124022,2017,Hà Nội,Street / Half street coffee (including carts),No,Yes,No,No,Refuse,No,No,No,,,,,,,8626
124051,2017,Hải Phòng,Independent Cafe,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,8627
124051,2017,Hải Phòng,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,Yes,No,6.0,15.0,90.0,Seg.01 - Mass (<VND 25K),,,8628
124051,2017,Hải Phòng,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,8629
124052,2017,Hải Phòng,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,10.0,20.0,200.0,Seg.01 - Mass (<VND 25K),,,8630
124052,2017,Hải Phòng,Street / Half street coffee (including carts),No,Yes,No,No,Refuse,No,No,No,,,,,,,8631
124052,2017,Hải Phòng,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,8632
124053,2017,Hải Phòng,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,8633
124053,2017,Hải Phòng,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,6.0,30.0,180.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,8634
124053,2017,Hải Phòng,Street / Half street coffee (including carts),No,No,No,No,Refuse,No,No,No,,,,,,,8635
124053,2017,Hải Phòng,Highlands Coffee,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),10.0,Promoter,8636
124053,2017,Hải Phòng,Cộng Cà Phê,No,Yes,Yes,No,Refuse,No,No,No,,,,,9.0,Promoter,8637
124054,2017,Hải Phòng,Independent Cafe,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,,,8638
124054,2017,Hải Phòng,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,Yes,Yes,30.0,10.0,300.0,Seg.01 - Mass (<VND 25K),,,8639
124182,2017,Hồ Chí Minh,Trung Nguyên,No,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,8640
124182,2017,Hồ Chí Minh,The Coffee House,No,Yes,No,No,Refuse,No,No,No,,,,,,,8641
124182,2017,Hồ Chí Minh,Saigon Café,No,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,8642
124182,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,Yes,No,10.0,15.0,150.0,Seg.01 - Mass (<VND 25K),,,8643
124182,2017,Hồ Chí Minh,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,Yes,Yes,20.0,25.0,500.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,8644
124182,2017,Hồ Chí Minh,KOI cafe,No,Yes,No,No,Refuse,No,No,No,,,,,,,8645
124183,2017,Hồ Chí Minh,Trung Nguyên,No,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,8646
124183,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,Yes,No,12.0,10.0,120.0,Seg.01 - Mass (<VND 25K),,,8647
124185,2017,Hồ Chí Minh,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,8648
124185,2017,Hồ Chí Minh,Milano,Yes,No,No,No,Refuse,No,No,No,,,,,,,8649
124185,2017,Hồ Chí Minh,The Coffee House,No,No,No,No,Refuse,No,No,No,,,,,,,8650
124185,2017,Hồ Chí Minh,Gong Cha,No,No,No,No,Refuse,No,No,No,,,,,,,8651
124185,2017,Hồ Chí Minh,The Coffee Factory,No,No,No,No,Refuse,No,No,No,,,,,,,8652
124185,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,No,Refuse,No,No,No,,,,,,,8653
124185,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,8654
124185,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,8655
124185,2017,Hồ Chí Minh,Phúc Long,No,No,No,No,Refuse,No,No,No,,,,,,,8656
124186,2017,Hồ Chí Minh,Passio,No,No,No,No,Refuse,No,No,No,,,,,,,8657
124186,2017,Hồ Chí Minh,Phúc Long,No,No,No,No,Refuse,No,No,No,,,,,,,8658
124186,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,No,No,3.0,12.0,36.0,Seg.01 - Mass (<VND 25K),,,8659
124186,2017,Hồ Chí Minh,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,8660
124186,2017,Hồ Chí Minh,Trung Nguyên,Yes,No,No,No,Refuse,No,No,No,,,,,,,8661
124186,2017,Hồ Chí Minh,Independent Cafe,Yes,No,No,No,Refuse,No,No,No,,,,,,,8662
124186,2017,Hồ Chí Minh,Highlands Coffee,Yes,No,No,No,Refuse,No,No,No,,,,,,,8663
124186,2017,Hồ Chí Minh,KOI cafe,No,No,No,No,Refuse,No,No,No,,,,,,,8664
124187,2017,Hồ Chí Minh,The Coffee House,No,No,No,No,Refuse,No,No,No,,,,,,,8665
124187,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,No,No,Refuse,No,No,No,,,,,,,8666
124187,2017,Hồ Chí Minh,Highlands Coffee,Yes,No,No,No,Refuse,No,No,No,,,,,,,8667
124187,2017,Hồ Chí Minh,Trung Nguyên,Yes,No,No,No,Refuse,No,No,No,,,,,,,8668
124187,2017,Hồ Chí Minh,Independent Cafe,No,Yes,Yes,Yes,Refuse,No,No,No,3.0,20.0,60.0,Seg.01 - Mass (<VND 25K),,,8669
124187,2017,Hồ Chí Minh,KOI cafe,No,No,No,No,Refuse,No,No,No,,,,,,,8670
124187,2017,Hồ Chí Minh,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,8671
124187,2017,Hồ Chí Minh,The Coffee Factory,No,No,No,No,Refuse,No,No,No,,,,,,,8672
124188,2017,Hồ Chí Minh,Independent Cafe,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,8673
124188,2017,Hồ Chí Minh,Trung Nguyên,Yes,No,No,No,Refuse,No,No,No,,,,,,,8674
124188,2017,Hồ Chí Minh,Phúc Long,No,No,No,No,Refuse,No,No,No,,,,,,,8675
124188,2017,Hồ Chí Minh,Highlands Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,8676
124188,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,10.0,40.0,Seg.01 - Mass (<VND 25K),,,8677
124189,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,15.0,60.0,Seg.01 - Mass (<VND 25K),,,8678
124189,2017,Hồ Chí Minh,Milano,No,No,No,No,Refuse,No,No,No,,,,,,,8679
124189,2017,Hồ Chí Minh,Independent Cafe,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,8680
124189,2017,Hồ Chí Minh,Highlands Coffee,Yes,No,No,No,Refuse,No,No,No,,,,,,,8681
124189,2017,Hồ Chí Minh,Trung Nguyên,Yes,No,No,No,Refuse,No,No,No,,,,,,,8682
124193,2017,Hồ Chí Minh,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,8683
124193,2017,Hồ Chí Minh,The Coffee House,No,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,8684
124193,2017,Hồ Chí Minh,Urban Station,No,No,No,No,Refuse,No,No,No,,,,,,,8685
124193,2017,Hồ Chí Minh,Phúc Long,No,No,No,No,Refuse,No,No,No,,,,,,,8686
124193,2017,Hồ Chí Minh,Passio,No,No,No,No,Refuse,No,No,No,,,,,,,8687
124193,2017,Hồ Chí Minh,Trung Nguyên,No,Yes,No,No,Refuse,No,No,No,,,,,,,8688
124193,2017,Hồ Chí Minh,Highlands Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,8689
124193,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,No,No,No,Refuse,No,No,No,,,,,,,8690
124193,2017,Hồ Chí Minh,Independent Cafe,Yes,No,No,No,Refuse,No,No,No,,,,,,,8691
124193,2017,Hồ Chí Minh,Other Branded Cafe Chain,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,8.0,,,,,,8692
124195,2017,Hồ Chí Minh,Thức Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,8693
124195,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,Yes,No,5.0,10.0,50.0,Seg.01 - Mass (<VND 25K),,,8694
124195,2017,Hồ Chí Minh,Phúc Long,No,No,No,No,Refuse,No,No,No,,,,,,,8695
124195,2017,Hồ Chí Minh,The Coffee House,No,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,8696
124195,2017,Hồ Chí Minh,Trung Nguyên,No,Yes,No,No,Refuse,No,No,No,,,,,,,8697
124195,2017,Hồ Chí Minh,Highlands Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,8698
124195,2017,Hồ Chí Minh,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,8699
124195,2017,Hồ Chí Minh,Milano,No,No,No,No,Refuse,No,No,No,,,,,,,8700
124195,2017,Hồ Chí Minh,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,Yes,Yes,25.0,25.0,625.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,8701
124197,2017,Hồ Chí Minh,Maxx Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,8702
124197,2017,Hồ Chí Minh,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,No,No,3.0,18.0,54.0,Seg.01 - Mass (<VND 25K),,,8703
124197,2017,Hồ Chí Minh,Highlands Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,8704
124197,2017,Hồ Chí Minh,The Coffee House,No,Yes,No,No,Refuse,No,No,No,,,,,,,8705
124197,2017,Hồ Chí Minh,Milano,No,No,No,No,Refuse,No,No,No,,,,,,,8706
124197,2017,Hồ Chí Minh,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,8707
124197,2017,Hồ Chí Minh,Street / Half street coffee (including carts),No,Yes,Yes,No,Refuse,No,No,No,,,,,,,8708
124197,2017,Hồ Chí Minh,Phúc Long,No,No,No,No,Refuse,No,No,No,,,,,,,8709
124197,2017,Hồ Chí Minh,Gong Cha,No,No,No,No,Refuse,No,No,No,,,,,,,8710
124198,2017,Hồ Chí Minh,The Coffee House,No,Yes,No,No,Refuse,No,No,No,,,,,,,8711
124198,2017,Hồ Chí Minh,Milano,No,No,No,No,Refuse,No,No,No,,,,,,,8712
124198,2017,Hồ Chí Minh,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,8713
124198,2017,Hồ Chí Minh,Highlands Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,8714
124198,2017,Hồ Chí Minh,Phúc Long,No,No,No,No,Refuse,No,No,No,,,,,,,8715
124198,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,No,No,Refuse,No,No,No,,,,,,,8716
124198,2017,Hồ Chí Minh,Gong Cha,No,No,No,No,Refuse,No,No,No,,,,,,,8717
124198,2017,Hồ Chí Minh,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,8718
124198,2017,Hồ Chí Minh,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,No,No,2.0,25.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,8719
124198,2017,Hồ Chí Minh,Passio,No,Yes,No,No,Refuse,No,No,No,,,,,,,8720
124199,2017,Hồ Chí Minh,The Coffee House,No,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,8721
124199,2017,Hồ Chí Minh,Passio,No,No,No,No,Refuse,No,No,No,,,,,,,8722
124199,2017,Hồ Chí Minh,Urban Station,No,No,No,No,Refuse,No,No,No,,,,,,,8723
124199,2017,Hồ Chí Minh,Trung Nguyên,No,Yes,No,No,Refuse,No,No,No,,,,,,,8724
124199,2017,Hồ Chí Minh,Phúc Long,No,No,No,No,Refuse,No,No,No,,,,,,,8725
124199,2017,Hồ Chí Minh,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,8726
124199,2017,Hồ Chí Minh,Independent Cafe,Yes,No,No,No,Refuse,No,No,No,,,,,,,8727
124199,2017,Hồ Chí Minh,Thức Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,8728
124199,2017,Hồ Chí Minh,Milano,Yes,Yes,Yes,Yes,Refuse,No,Yes,Yes,20.0,12.0,240.0,Seg.01 - Mass (<VND 25K),9.0,Promoter,8729
124199,2017,Hồ Chí Minh,Highlands Coffee,No,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,8730
124199,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,Yes,No,10.0,10.0,100.0,Seg.01 - Mass (<VND 25K),,,8731
124200,2017,Hồ Chí Minh,Milano,No,No,No,No,Refuse,No,No,No,,,,,,,8732
124200,2017,Hồ Chí Minh,The Coffee House,No,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,8733
124200,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,Yes,No,5.0,8.0,40.0,Seg.01 - Mass (<VND 25K),,,8734
124200,2017,Hồ Chí Minh,Gong Cha,No,Yes,No,No,Refuse,No,No,No,,,,,,,8735
124200,2017,Hồ Chí Minh,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,8736
124200,2017,Hồ Chí Minh,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,8737
124200,2017,Hồ Chí Minh,Phúc Long,No,No,No,No,Refuse,No,No,No,,,,,,,8738
124200,2017,Hồ Chí Minh,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,Yes,Yes,25.0,12.0,300.0,Seg.01 - Mass (<VND 25K),,,8739
124200,2017,Hồ Chí Minh,Highlands Coffee,No,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,8740
124201,2017,Hồ Chí Minh,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,8741
124201,2017,Hồ Chí Minh,Milano,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,8742
124201,2017,Hồ Chí Minh,The Coffee House,No,No,No,No,Refuse,No,No,No,,,,,,,8743
124201,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,8.0,32.0,Seg.01 - Mass (<VND 25K),,,8744
124201,2017,Hồ Chí Minh,Passio,No,No,No,No,Refuse,No,No,No,,,,,,,8745
124202,2017,Hồ Chí Minh,The Coffee House,No,Yes,No,No,Refuse,No,No,No,,,,,,,8746
124202,2017,Hồ Chí Minh,Coffee Bean & Tea Leaf,No,No,No,No,Refuse,No,No,No,,,,,,,8747
124202,2017,Hồ Chí Minh,Trung Nguyên,No,Yes,No,No,Refuse,No,No,No,,,,,,,8748
124202,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,No,Refuse,No,No,No,,,,,,,8749
124202,2017,Hồ Chí Minh,Milano,No,Yes,Yes,No,Refuse,No,No,No,,,,,7.0,Passive,8750
124202,2017,Hồ Chí Minh,Thức Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,8751
124202,2017,Hồ Chí Minh,Highlands Coffee,No,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,8752
124202,2017,Hồ Chí Minh,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,8753
124202,2017,Hồ Chí Minh,Effoc,No,No,No,No,Refuse,No,No,No,,,,,,,8754
124202,2017,Hồ Chí Minh,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,8.0,12.0,96.0,Seg.01 - Mass (<VND 25K),,,8755
124220,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,Yes,No,15.0,10.0,150.0,Seg.01 - Mass (<VND 25K),,,8756
124220,2017,Hồ Chí Minh,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,8757
124222,2017,Hồ Chí Minh,Passio,No,No,No,No,Refuse,No,No,No,,,,,,,8758
124222,2017,Hồ Chí Minh,Milano,No,No,No,No,Refuse,No,No,No,,,,,,,8759
124222,2017,Hồ Chí Minh,The Coffee House,Yes,Yes,Yes,Yes,Refuse,No,No,No,1.0,50.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,8760
124222,2017,Hồ Chí Minh,Highlands Coffee,No,Yes,Yes,No,Refuse,No,No,No,,,,,7.0,Passive,8761
124222,2017,Hồ Chí Minh,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,8762
124222,2017,Hồ Chí Minh,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,7.0,25.0,175.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,8763
124222,2017,Hồ Chí Minh,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,8764
124222,2017,Hồ Chí Minh,Gong Cha,No,Yes,No,No,Refuse,No,No,No,,,,,,,8765
124222,2017,Hồ Chí Minh,Phúc Long,No,Yes,No,No,Refuse,No,No,No,,,,,,,8766
124222,2017,Hồ Chí Minh,Street / Half street coffee (including carts),No,Yes,Yes,No,Refuse,No,No,No,,,,,,,8767
124222,2017,Hồ Chí Minh,Urban Station,No,Yes,Yes,No,Refuse,No,No,No,,,,,7.0,Passive,8768
124222,2017,Hồ Chí Minh,Coffee Bean & Tea Leaf,No,Yes,No,No,Refuse,No,No,No,,,,,,,8769
124223,2017,Hồ Chí Minh,The Coffee House,No,Yes,No,No,Refuse,No,No,No,,,,,,,8770
124223,2017,Hồ Chí Minh,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,Yes,Yes,16.0,30.0,480.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,8771
124223,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,8772
124223,2017,Hồ Chí Minh,Trung Nguyên,No,Yes,No,No,Refuse,No,No,No,,,,,,,8773
124223,2017,Hồ Chí Minh,Coffee Bean & Tea Leaf,No,No,No,No,Refuse,No,No,No,,,,,,,8774
124223,2017,Hồ Chí Minh,Street / Half street coffee (including carts),No,Yes,Yes,No,Refuse,No,No,No,,,,,,,8775
124223,2017,Hồ Chí Minh,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,8776
124223,2017,Hồ Chí Minh,Phúc Long,No,No,No,No,Refuse,No,No,No,,,,,,,8777
124223,2017,Hồ Chí Minh,Milano,No,No,No,No,Refuse,No,No,No,,,,,,,8778
124229,2017,Hồ Chí Minh,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,8779
124229,2017,Hồ Chí Minh,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,8780
124229,2017,Hồ Chí Minh,The Coffee House,No,Yes,No,No,Refuse,No,No,No,,,,,,,8781
124229,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,No,No,1.0,12.0,12.0,Seg.01 - Mass (<VND 25K),,,8782
124229,2017,Hồ Chí Minh,Highlands Coffee,No,Yes,No,No,Refuse,No,No,No,,,,,,,8783
124229,2017,Hồ Chí Minh,Other Branded Cafe Chain,Yes,Yes,Yes,Yes,Refuse,No,No,No,3.0,,,,,,8784
124230,2017,Hồ Chí Minh,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,8785
124230,2017,Hồ Chí Minh,Independent Cafe,Yes,No,No,No,Refuse,No,Yes,No,15.0,15.0,225.0,Seg.01 - Mass (<VND 25K),,,8786
124230,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,Yes,No,9.0,10.0,90.0,Seg.01 - Mass (<VND 25K),,,8787
124231,2017,Hồ Chí Minh,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,12.0,48.0,Seg.01 - Mass (<VND 25K),,,8788
124231,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,No,No,No,Refuse,No,No,No,,,,,,,8789
124231,2017,Hồ Chí Minh,Milano,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,8790
124231,2017,Hồ Chí Minh,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,8791
124231,2017,Hồ Chí Minh,Highlands Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,8792
124232,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,Yes,Yes,30.0,10.0,300.0,Seg.01 - Mass (<VND 25K),,,8793
124232,2017,Hồ Chí Minh,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,8794
124287,2017,Đà Nẵng,Highlands Coffee,Yes,Yes,Yes,Yes,Refuse,No,Yes,Yes,20.0,39.0,780.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,8795
124287,2017,Đà Nẵng,Other Branded Cafe Chain,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,,,8796
124287,2017,Đà Nẵng,Trung Nguyên,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,7.0,Passive,8797
124287,2017,Đà Nẵng,Cộng Cà Phê,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,8798
124301,2017,Hải Phòng,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,30.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,8799
124301,2017,Hải Phòng,Highlands Coffee,No,Yes,No,No,Refuse,No,No,No,,,,,,,8800
124301,2017,Hải Phòng,Street / Half street coffee (including carts),No,Yes,No,No,Refuse,No,No,No,,,,,,,8801
124301,2017,Hải Phòng,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,8802
124301,2017,Hải Phòng,Saigon Café,No,No,No,No,Refuse,No,No,No,,,,,,,8803
124320,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,Yes,No,6.0,10.0,60.0,Seg.01 - Mass (<VND 25K),,,8804
124320,2017,Hồ Chí Minh,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,8805
124321,2017,Hồ Chí Minh,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,8806
124321,2017,Hồ Chí Minh,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,No,No,2.0,25.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,8807
124321,2017,Hồ Chí Minh,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,8808
124321,2017,Hồ Chí Minh,Street / Half street coffee (including carts),No,Yes,Yes,No,Refuse,No,No,No,,,,,,,8809
124321,2017,Hồ Chí Minh,The Coffee House,No,Yes,No,No,Refuse,No,No,No,,,,,,,8810
124321,2017,Hồ Chí Minh,Highlands Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,8811
124419,2017,Hồ Chí Minh,Highlands Coffee,No,Yes,No,No,Refuse,No,No,No,,,,,,,8812
124419,2017,Hồ Chí Minh,Starbucks,No,Yes,No,No,Refuse,No,No,No,,,,,,,8813
124419,2017,Hồ Chí Minh,Other Branded Cafe Chain,Yes,No,No,No,Refuse,No,No,No,,,,,,,8814
124419,2017,Hồ Chí Minh,Milano,No,Yes,Yes,No,Refuse,No,No,No,,,,,9.0,Promoter,8815
124419,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,Yes,Yes,30.0,15.0,450.0,Seg.01 - Mass (<VND 25K),,,8816
124419,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,9.0,Promoter,8817
124420,2017,Hồ Chí Minh,Independent Cafe,No,No,No,No,Refuse,No,No,No,,,,,,,8818
124420,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,8819
124420,2017,Hồ Chí Minh,Milano,No,Yes,No,No,Refuse,No,No,No,,,,,,,8820
124420,2017,Hồ Chí Minh,Phúc Long,No,No,No,No,Refuse,No,No,No,,,,,,,8821
124420,2017,Hồ Chí Minh,The Coffee House,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,8822
124420,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,Yes,Yes,Refuse,No,No,No,1.0,39.0,39.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,8823
124420,2017,Hồ Chí Minh,Gong Cha,No,No,No,No,Refuse,No,No,No,,,,,,,8824
124420,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,No,No,2.0,15.0,30.0,Seg.01 - Mass (<VND 25K),,,8825
124420,2017,Hồ Chí Minh,KOI cafe,No,No,No,No,Refuse,No,No,No,,,,,,,8826
124420,2017,Hồ Chí Minh,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,8827
