id,year,city,brand,p1m,weekly,daily,visit,ppa,spending,segmentation,R_score,F_score,M_score,RFM_segment,KMeans_segment
107625,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,8.0,50.0,400.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
107628,2017,Hồ Chí Minh,Trung Nguyên,Yes,No,No,3.0,45.0,135.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
108015,2017,Hà Nội,Highlands Coffee,Yes,No,No,2.0,100.0,200.0,Seg.04 - Super Premium (VND 100K+),2,1,4,214,2
108088,2017,Hồ Chí Minh,Phúc Long,Yes,No,No,1.0,80.0,640.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
108116,2017,Cần Thơ,Trung Nguyên,Yes,No,No,1.0,25.0,25.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
108150,2017,Hà Nội,Highlands Coffee,Yes,No,No,3.0,40.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
108152,2017,Hà Nội,Highlands Coffee,Yes,No,No,3.0,60.0,180.0,Seg.03 - Premium (VND 60K - VND 99K),2,2,3,223,0
108153,2017,Hà Nội,Highlands Coffee,Yes,Yes,No,5.0,60.0,360.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,3,333,3
108154,2017,Cần Thơ,Highlands Coffee,Yes,No,No,1.0,29.0,29.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
108598,2017,Hà Nội,Highlands Coffee,Yes,No,No,1.0,60.0,60.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
108656,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,6.0,35.0,280.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,1,341,1
108670,2017,Hà Nội,Highlands Coffee,Yes,No,No,1.0,60.0,240.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
108891,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,8.0,39.0,312.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
108894,2017,Hồ Chí Minh,Trung Nguyên,Yes,No,No,3.0,45.0,135.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
108895,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,9.0,45.0,405.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
108898,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
108905,2017,Hà Nội,Highlands Coffee,Yes,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
108982,2017,Hà Nội,Highlands Coffee,Yes,No,No,2.0,40.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
108984,2017,Hà Nội,Highlands Coffee,Yes,No,No,1.0,30.0,90.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
108984,2017,Hà Nội,The Coffee House,Yes,No,No,2.0,30.0,90.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
109132,2017,Hà Nội,Cộng Cà Phê,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
109162,2017,Hà Nội,Highlands Coffee,Yes,Yes,No,4.0,70.0,280.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,3,333,3
109165,2017,Hà Nội,Highlands Coffee,Yes,Yes,No,4.0,70.0,280.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,3,333,3
109168,2017,Hà Nội,Trung Nguyên,Yes,No,No,3.0,50.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
109169,2017,Hà Nội,Highlands Coffee,Yes,Yes,No,4.0,80.0,320.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,3,333,3
109198,2017,Hải Phòng,Highlands Coffee,Yes,No,No,1.0,50.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
109199,2017,Hà Nội,Cộng Cà Phê,Yes,Yes,No,4.0,45.0,315.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
109200,2017,Hà Nội,Cộng Cà Phê,Yes,Yes,No,6.0,45.0,270.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
109201,2017,Hà Nội,Cộng Cà Phê,Yes,Yes,No,4.0,45.0,180.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
109202,2017,Hà Nội,Cộng Cà Phê,Yes,Yes,No,4.0,40.0,160.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
109205,2017,Hồ Chí Minh,Highlands Coffee,Yes,No,No,3.0,50.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
109224,2017,Hà Nội,Highlands Coffee,Yes,No,No,2.0,60.0,120.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
109225,2017,Hà Nội,Highlands Coffee,Yes,No,No,2.0,85.0,340.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,4,214,2
109225,2017,Hà Nội,Trung Nguyên,Yes,No,No,2.0,85.0,340.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,4,214,2
109228,2017,Hà Nội,Highlands Coffee,Yes,No,No,1.0,70.0,70.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
109229,2017,Hà Nội,Highlands Coffee,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
109256,2017,Hải Phòng,Trung Nguyên,Yes,No,No,2.0,30.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
109256,2017,Hải Phòng,Cộng Cà Phê,Yes,No,No,1.0,30.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
109256,2017,Hải Phòng,Highlands Coffee,Yes,No,No,1.0,30.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
109258,2017,Hải Phòng,Trung Nguyên,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
109264,2017,Hải Phòng,Highlands Coffee,Yes,No,No,3.0,39.0,117.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
109267,2017,Hải Phòng,Highlands Coffee,Yes,No,No,1.0,40.0,40.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
109724,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,10.0,35.0,350.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,1,341,1
109810,2017,Hồ Chí Minh,Highlands Coffee,Yes,No,No,2.0,20.0,80.0,Seg.01 - Mass (<VND 25K),2,1,1,211,2
109951,2017,Hồ Chí Minh,Trung Nguyên,Yes,No,No,2.0,40.0,80.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
110052,2017,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,40.0,80.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
110157,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
110159,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,Yes,20.0,50.0,1000.0,Seg.02 - Mass Asp (VND 25K - VND 59K),4,4,2,442,1
110160,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,10.0,60.0,600.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
110161,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,7.0,50.0,500.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
110161,2017,Hồ Chí Minh,Highlands Coffee,Yes,No,No,3.0,50.0,500.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
110250,2017,Hồ Chí Minh,Starbucks,Yes,Yes,Yes,24.0,50.0,1200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),4,4,2,442,1
110386,2017,Hà Nội,Highlands Coffee,Yes,No,No,2.0,100.0,200.0,Seg.04 - Super Premium (VND 100K+),2,1,4,214,2
110389,2017,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,35.0,70.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
110396,2017,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
110401,2017,Hải Phòng,Highlands Coffee,Yes,No,No,3.0,60.0,180.0,Seg.03 - Premium (VND 60K - VND 99K),2,2,3,223,0
110404,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,7.0,70.0,490.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
110406,2017,Hồ Chí Minh,Cộng Cà Phê,Yes,Yes,Yes,20.0,40.0,800.0,Seg.02 - Mass Asp (VND 25K - VND 59K),4,4,2,442,1
110418,2017,Hải Phòng,Highlands Coffee,Yes,Yes,No,4.0,60.0,240.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,3,333,3
110430,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,6.0,50.0,300.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
110510,2017,Hồ Chí Minh,Highlands Coffee,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
110587,2017,Hồ Chí Minh,Starbucks,Yes,Yes,No,6.0,50.0,300.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
110591,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,4.0,40.0,160.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
110596,2017,Hồ Chí Minh,Phúc Long,Yes,No,No,1.0,40.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
111011,2017,Hồ Chí Minh,Phúc Long,Yes,No,No,1.0,55.0,330.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
111012,2017,Hồ Chí Minh,Trung Nguyên,Yes,No,No,1.0,50.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
111016,2017,Hồ Chí Minh,Phúc Long,Yes,Yes,No,4.0,45.0,180.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
111017,2017,Hồ Chí Minh,Phúc Long,Yes,No,No,1.0,50.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
111017,2017,Hồ Chí Minh,Highlands Coffee,Yes,No,No,1.0,50.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
111017,2017,Hồ Chí Minh,The Coffee House,Yes,No,No,1.0,50.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
111428,2017,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,35.0,70.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
111430,2017,Hải Phòng,Highlands Coffee,Yes,Yes,No,4.0,35.0,140.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
111435,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,8.0,40.0,320.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
111439,2017,Hải Phòng,Trung Nguyên,Yes,No,No,1.0,25.0,25.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
111451,2017,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
111463,2017,Hồ Chí Minh,Highlands Coffee,Yes,No,No,2.0,39.0,78.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
111485,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,5.0,100.0,500.0,Seg.04 - Super Premium (VND 100K+),3,3,4,334,3
111487,2017,Hồ Chí Minh,Highlands Coffee,Yes,No,No,2.0,40.0,160.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
111496,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,10.0,50.0,500.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
111761,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,4.0,40.0,160.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
111873,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,5.0,50.0,250.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
112002,2017,Cần Thơ,Trung Nguyên,Yes,No,No,1.0,39.0,39.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
112028,2017,Hồ Chí Minh,Highlands Coffee,Yes,No,No,1.0,60.0,120.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
112029,2017,Hồ Chí Minh,Trung Nguyên,Yes,No,No,1.0,40.0,40.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
112030,2017,Hồ Chí Minh,Highlands Coffee,Yes,No,No,2.0,20.0,40.0,Seg.01 - Mass (<VND 25K),2,1,1,211,2
112031,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,4.0,20.0,160.0,Seg.01 - Mass (<VND 25K),3,3,1,331,1
112042,2017,Cần Thơ,Trung Nguyên,Yes,Yes,No,5.0,12.0,60.0,Seg.01 - Mass (<VND 25K),3,3,1,331,1
112129,2017,Cần Thơ,Trung Nguyên,Yes,Yes,No,5.0,50.0,250.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
112130,2017,Cần Thơ,Trung Nguyên,Yes,Yes,No,5.0,29.0,145.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
112172,2017,Đà Nẵng,Highlands Coffee,Yes,No,No,2.0,45.0,450.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
112172,2017,Đà Nẵng,Cộng Cà Phê,Yes,Yes,No,8.0,45.0,450.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
112174,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,4.0,36.0,144.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
112175,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,8.0,40.0,320.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
112176,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,8.0,39.0,312.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
112177,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,8.0,45.0,360.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
112183,2017,Hồ Chí Minh,Trung Nguyên,Yes,No,No,3.0,36.0,108.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
112192,2017,Cần Thơ,Trung Nguyên,Yes,Yes,No,10.0,15.0,150.0,Seg.01 - Mass (<VND 25K),3,4,1,341,1
112193,2017,Cần Thơ,Trung Nguyên,Yes,Yes,Yes,30.0,20.0,1200.0,Seg.01 - Mass (<VND 25K),4,4,1,441,1
112210,2017,Hải Phòng,Highlands Coffee,Yes,No,No,3.0,29.0,87.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,1,221,0
112211,2017,Hồ Chí Minh,Phúc Long,Yes,Yes,No,5.0,50.0,400.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
112211,2017,Hồ Chí Minh,Highlands Coffee,Yes,No,No,3.0,50.0,400.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
112222,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,10.0,30.0,300.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,1,341,1
112226,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,4.0,55.0,220.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
112270,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,8.0,30.0,240.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,1,341,1
112271,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,Yes,30.0,25.0,750.0,Seg.02 - Mass Asp (VND 25K - VND 59K),4,4,1,441,1
112293,2017,Hải Phòng,Highlands Coffee,Yes,Yes,No,10.0,35.0,350.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,1,341,1
112343,2017,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
112468,2017,Hải Phòng,Cộng Cà Phê,Yes,Yes,No,5.0,90.0,1350.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,4,334,3
112468,2017,Hải Phòng,Highlands Coffee,Yes,Yes,No,10.0,90.0,1350.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,4,344,3
112522,2017,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,65.0,130.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
112525,2017,Hải Phòng,Highlands Coffee,Yes,Yes,No,4.0,30.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
112528,2017,Hải Phòng,Highlands Coffee,Yes,No,No,1.0,30.0,30.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
112541,2017,Hồ Chí Minh,Starbucks,Yes,No,No,1.0,55.0,165.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
112541,2017,Hồ Chí Minh,Highlands Coffee,Yes,No,No,2.0,55.0,165.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
112543,2017,Hồ Chí Minh,Highlands Coffee,Yes,No,No,2.0,15.0,75.0,Seg.01 - Mass (<VND 25K),2,1,1,211,2
112586,2017,Hải Phòng,Highlands Coffee,Yes,Yes,No,4.0,30.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
112590,2017,Hải Phòng,Highlands Coffee,Yes,Yes,No,8.0,30.0,240.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,1,341,1
112592,2017,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,60.0,120.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
112817,2017,Hải Phòng,Highlands Coffee,Yes,No,No,1.0,40.0,40.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
112822,2017,Hải Phòng,Trung Nguyên,Yes,No,No,1.0,25.0,25.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
113050,2017,Hải Phòng,Highlands Coffee,Yes,Yes,No,4.0,60.0,240.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,3,333,3
113106,2017,Hải Phòng,Highlands Coffee,Yes,Yes,No,10.0,40.0,400.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
113110,2017,Hải Phòng,Highlands Coffee,Yes,No,No,1.0,65.0,65.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
113186,2017,Hải Phòng,Highlands Coffee,Yes,No,No,3.0,59.0,236.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,3,223,0
113186,2017,Hải Phòng,Trung Nguyên,Yes,No,No,1.0,59.0,236.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,3,213,2
113187,2017,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,29.0,58.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
113580,2017,Hồ Chí Minh,Highlands Coffee,Yes,No,No,1.0,44.0,132.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
113580,2017,Hồ Chí Minh,The Coffee House,Yes,No,No,1.0,44.0,132.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
113580,2017,Hồ Chí Minh,Trung Nguyên,Yes,No,No,1.0,44.0,132.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
113630,2017,Cần Thơ,Trung Nguyên,Yes,Yes,No,5.0,25.0,375.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
115413,2017,Hồ Chí Minh,Starbucks,Yes,No,No,1.0,40.0,80.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
115413,2017,Hồ Chí Minh,Highlands Coffee,Yes,No,No,1.0,40.0,80.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
115497,2017,Đà Nẵng,Cộng Cà Phê,Yes,No,No,2.0,40.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
115498,2017,Đà Nẵng,Highlands Coffee,Yes,Yes,No,5.0,35.0,175.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
115903,2017,Đà Nẵng,Highlands Coffee,Yes,Yes,No,10.0,50.0,500.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
115904,2017,Đà Nẵng,Highlands Coffee,Yes,Yes,No,4.0,55.0,220.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
115962,2017,Đà Nẵng,Trung Nguyên,Yes,No,No,2.0,20.0,40.0,Seg.01 - Mass (<VND 25K),2,1,1,211,2
116021,2017,Cần Thơ,Trung Nguyên,Yes,Yes,No,9.0,30.0,270.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,1,341,1
116047,2017,Cần Thơ,Highlands Coffee,Yes,Yes,No,4.0,30.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
116190,2017,Cần Thơ,Highlands Coffee,Yes,Yes,No,5.0,45.0,225.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
117405,2017,Cần Thơ,Trung Nguyên,Yes,Yes,No,15.0,15.0,225.0,Seg.01 - Mass (<VND 25K),3,4,1,341,1
117480,2017,Hồ Chí Minh,The Coffee House,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
117507,2017,Cần Thơ,Trung Nguyên,Yes,No,No,2.0,30.0,60.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
117713,2017,Hồ Chí Minh,The Coffee House,Yes,No,No,2.0,70.0,140.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
117799,2017,Hồ Chí Minh,Trung Nguyên,Yes,No,No,2.0,35.0,70.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
117921,2017,Hồ Chí Minh,Trung Nguyên,Yes,No,No,1.0,50.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
118023,2017,Hà Nội,Highlands Coffee,Yes,No,No,2.0,40.0,80.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
118024,2017,Hà Nội,Highlands Coffee,Yes,Yes,No,4.0,40.0,160.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
118025,2017,Hà Nội,Highlands Coffee,Yes,No,No,1.0,45.0,45.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
118027,2017,Hà Nội,Highlands Coffee,Yes,Yes,No,4.0,40.0,160.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
118028,2017,Hà Nội,Highlands Coffee,Yes,Yes,No,4.0,45.0,180.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
118200,2017,Hà Nội,Highlands Coffee,Yes,Yes,No,4.0,30.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
118215,2017,Hải Phòng,Highlands Coffee,Yes,Yes,No,4.0,40.0,160.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
118266,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,Yes,18.0,50.0,900.0,Seg.02 - Mass Asp (VND 25K - VND 59K),4,4,2,442,1
118270,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,5.0,45.0,225.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
118272,2017,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,30.0,60.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
118273,2017,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
118277,2017,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,40.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
118277,2017,Hải Phòng,Cộng Cà Phê,Yes,No,No,1.0,40.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
118278,2017,Hải Phòng,Highlands Coffee,Yes,Yes,Yes,20.0,40.0,800.0,Seg.02 - Mass Asp (VND 25K - VND 59K),4,4,2,442,1
118282,2017,Hải Phòng,Highlands Coffee,Yes,No,No,1.0,50.0,300.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
118282,2017,Hải Phòng,Trung Nguyên,Yes,Yes,No,4.0,50.0,300.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
118299,2017,Hải Phòng,Trung Nguyên,Yes,No,No,1.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
118299,2017,Hải Phòng,Highlands Coffee,Yes,No,No,1.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
118393,2017,Hải Phòng,Highlands Coffee,Yes,No,No,1.0,30.0,30.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
118396,2017,Hà Nội,Highlands Coffee,Yes,Yes,No,10.0,50.0,500.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
118398,2017,Hà Nội,Highlands Coffee,Yes,Yes,No,7.0,45.0,450.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
118403,2017,Hà Nội,Highlands Coffee,Yes,Yes,Yes,20.0,50.0,1000.0,Seg.02 - Mass Asp (VND 25K - VND 59K),4,4,2,442,1
118717,2017,Cần Thơ,Trung Nguyên,Yes,No,No,1.0,35.0,35.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
119274,2017,Hồ Chí Minh,The Coffee House,Yes,No,No,2.0,30.0,60.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
119369,2017,Hồ Chí Minh,Highlands Coffee,Yes,No,No,1.0,48.0,96.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
119484,2017,Hải Phòng,Highlands Coffee,Yes,No,No,1.0,50.0,300.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
119485,2017,Hải Phòng,Highlands Coffee,Yes,No,No,1.0,40.0,40.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
119547,2017,Hà Nội,Highlands Coffee,Yes,No,No,2.0,100.0,200.0,Seg.04 - Super Premium (VND 100K+),2,1,4,214,2
