id,city,companion_group,year
432464,Nha Trang,Friends,2018
432464,Nha Trang,Family,2018
432538,Hà Nội,Friends,2018
432539,Hà Nội,Colleagues / Business partner,2018
432540,Hà Nội,Friends,2018
432541,Hà Nội,Family,2018
432542,Hà Nội,Friends,2018
432543,Hà Nội,Family,2018
432545,Hà Nội,Friends,2018
432621,Hồ Chí Minh,Family,2018
432621,Hồ Chí Minh,Colleagues / Business partner,2018
432621,Hồ Chí Minh,Friends,2018
432637,Hải Phòng,Family,2018
432640,Hải Phòng,Friends,2018
432641,Hải Phòng,Colleagues / Business partner,2018
432641,Hải Phòng,Friends,2018
432664,Nha Trang,Friends,2018
432664,Nha Trang,Colleagues / Business partner,2018
432713,Nha Trang,Friends,2018
432752,Nha Trang,Family,2018
432820,Hồ Chí Minh,Friends,2018
432820,Hồ Chí Minh,Family,2018
432824,Nha Trang,Family,2018
432833,Đà Nẵng,Family,2018
432833,Đà Nẵng,Friends,2018
432841,Đà Nẵng,Friends,2018
432847,Nha Trang,Family,2018
432875,Đà Nẵng,Friends,2018
432875,Đà Nẵng,Family,2018
432875,Đà Nẵng,Alone,2018
432897,Đà Nẵng,Family,2018
432897,Đà Nẵng,Colleagues / Business partner,2018
432897,Đà Nẵng,Friends,2018
433023,Đà Nẵng,Friends,2018
433037,Đà Nẵng,Friends,2018
433037,Đà Nẵng,Colleagues / Business partner,2018
433076,Đà Nẵng,Alone,2018
433076,Đà Nẵng,Family,2018
433128,Hồ Chí Minh,Colleagues / Business partner,2018
433128,Hồ Chí Minh,Friends,2018
433149,Hải Phòng,Friends,2018
433149,Hải Phòng,Family,2018
433234,Hồ Chí Minh,Friends,2018
433235,Hồ Chí Minh,Friends,2018
433236,Hồ Chí Minh,Family,2018
433237,Hồ Chí Minh,Friends,2018
433237,Hồ Chí Minh,Family,2018
433238,Hồ Chí Minh,Friends,2018
433238,Hồ Chí Minh,Colleagues / Business partner,2018
433239,Hồ Chí Minh,Friends,2018
433240,Hồ Chí Minh,Family,2018
433240,Hồ Chí Minh,Friends,2018
433253,Hải Phòng,Family,2018
433253,Hải Phòng,Friends,2018
433256,Hồ Chí Minh,Family,2018
433256,Hồ Chí Minh,Friends,2018
433259,Hà Nội,Friends,2018
433259,Hà Nội,Family,2018
433260,Hải Phòng,Alone,2018
433260,Hải Phòng,Family,2018
433260,Hải Phòng,Friends,2018
433261,Hải Phòng,Alone,2018
433261,Hải Phòng,Family,2018
433261,Hải Phòng,Friends,2018
433262,Hải Phòng,Colleagues / Business partner,2018
433262,Hải Phòng,Friends,2018
433272,Đà Nẵng,Friends,2018
433298,Đà Nẵng,Alone,2018
433298,Đà Nẵng,Friends,2018
433329,Hà Nội,Colleagues / Business partner,2018
433329,Hà Nội,Friends,2018
433330,Hà Nội,Friends,2018
433330,Hà Nội,Colleagues / Business partner,2018
433331,Hà Nội,Family,2018
433331,Hà Nội,Friends,2018
433332,Hà Nội,Colleagues / Business partner,2018
433332,Hà Nội,Friends,2018
433333,Hà Nội,Family,2018
433333,Hà Nội,Friends,2018
433334,Hà Nội,Friends,2018
433334,Hà Nội,Boyfriend / Girlfriend,2018
433335,Hà Nội,Friends,2018
433335,Hà Nội,Colleagues / Business partner,2018
433336,Hà Nội,Friends,2018
433348,Đà Nẵng,Friends,2018
433348,Đà Nẵng,Alone,2018
433366,Hải Phòng,Friends,2018
433368,Hải Phòng,Friends,2018
433450,Đà Nẵng,Friends,2018
433571,Đà Nẵng,Friends,2018
433571,Đà Nẵng,Alone,2018
433585,Đà Nẵng,Friends,2018
433667,Đà Nẵng,Family,2018
433667,Đà Nẵng,Friends,2018
433695,Hà Nội,Friends,2018
433695,Hà Nội,Family,2018
433696,Hà Nội,Friends,2018
433697,Hà Nội,Family,2018
433698,Hà Nội,Colleagues / Business partner,2018
433698,Hà Nội,Family,2018
433699,Hà Nội,Family,2018
433699,Hà Nội,Friends,2018
433700,Hà Nội,Friends,2018
433700,Hà Nội,Colleagues / Business partner,2018
433701,Hà Nội,Friends,2018
433702,Hà Nội,Family,2018
433706,Nha Trang,Friends,2018
433706,Nha Trang,Family,2018
433719,Hồ Chí Minh,Friends,2018
433724,Đà Nẵng,Friends,2018
433726,Nha Trang,Colleagues / Business partner,2018
433732,Đà Nẵng,Friends,2018
433732,Đà Nẵng,Family,2018
433782,Nha Trang,Friends,2018
433782,Nha Trang,Family,2018
433837,Nha Trang,Family,2018
433837,Nha Trang,Friends,2018
433871,Đà Nẵng,Colleagues / Business partner,2018
433871,Đà Nẵng,Friends,2018
433871,Đà Nẵng,Alone,2018
433877,Đà Nẵng,Alone,2018
433877,Đà Nẵng,Friends,2018
433877,Đà Nẵng,Family,2018
433938,Nha Trang,Family,2018
433943,Đà Nẵng,Family,2018
433943,Đà Nẵng,Alone,2018
433945,Nha Trang,Friends,2018
433945,Nha Trang,Colleagues / Business partner,2018
433946,Đà Nẵng,Family,2018
433957,Nha Trang,Friends,2018
433963,Nha Trang,Family,2018
433981,Đà Nẵng,Alone,2018
433981,Đà Nẵng,Friends,2018
433981,Đà Nẵng,Colleagues / Business partner,2018
433981,Đà Nẵng,Boyfriend / Girlfriend,2018
434000,Nha Trang,Friends,2018
434005,Nha Trang,Family,2018
434006,Nha Trang,Family,2018
434006,Nha Trang,Friends,2018
434021,Hồ Chí Minh,Friends,2018
434032,Đà Nẵng,Friends,2018
434072,Nha Trang,Friends,2018
434078,Đà Nẵng,Colleagues / Business partner,2018
434078,Đà Nẵng,Alone,2018
434083,Nha Trang,Colleagues / Business partner,2018
434083,Nha Trang,Friends,2018
434084,Hồ Chí Minh,Boyfriend / Girlfriend,2018
434084,Hồ Chí Minh,Friends,2018
434085,Hồ Chí Minh,Friends,2018
434088,Đà Nẵng,Family,2018
434091,Hồ Chí Minh,Friends,2018
434091,Hồ Chí Minh,Colleagues / Business partner,2018
434097,Đà Nẵng,Family,2018
434120,Đà Nẵng,Family,2018
434177,Nha Trang,Friends,2018
434177,Nha Trang,Colleagues / Business partner,2018
434215,Nha Trang,Friends,2018
434215,Nha Trang,Family,2018
434216,Nha Trang,Friends,2018
434241,Đà Nẵng,Friends,2018
434241,Đà Nẵng,Family,2018
434300,Nha Trang,Friends,2018
434330,Nha Trang,Friends,2018
434369,Hồ Chí Minh,Family,2018
434383,Nha Trang,Friends,2018
434449,Hồ Chí Minh,Friends,2018
434449,Hồ Chí Minh,Boyfriend / Girlfriend,2018
434449,Hồ Chí Minh,Colleagues / Business partner,2018
434461,Hồ Chí Minh,Friends,2018
434464,Nha Trang,Friends,2018
434471,Nha Trang,Family,2018
434471,Nha Trang,Friends,2018
434487,Đà Nẵng,Family,2018
434487,Đà Nẵng,Friends,2018
434501,Đà Nẵng,Colleagues / Business partner,2018
434502,Nha Trang,Colleagues / Business partner,2018
434502,Nha Trang,Friends,2018
434663,Nha Trang,Family,2018
434720,Đà Nẵng,Colleagues / Business partner,2018
434720,Đà Nẵng,Friends,2018
434774,Đà Nẵng,Family,2018
434774,Đà Nẵng,Friends,2018
434793,Hà Nội,Friends,2018
434849,Hải Phòng,Friends,2018
434854,Hải Phòng,Friends,2018
434854,Hải Phòng,Family,2018
434855,Hải Phòng,Friends,2018
434856,Hải Phòng,Friends,2018
434897,Hải Phòng,Friends,2018
434898,Hải Phòng,Friends,2018
434898,Hải Phòng,Colleagues / Business partner,2018
435036,Hà Nội,Friends,2018
435039,Hà Nội,Friends,2018
435040,Hà Nội,Family,2018
435040,Hà Nội,Friends,2018
435041,Hà Nội,Friends,2018
435042,Hà Nội,Family,2018
435042,Hà Nội,Friends,2018
435043,Hà Nội,Friends,2018
435044,Hà Nội,Boyfriend / Girlfriend,2018
435044,Hà Nội,Friends,2018
435051,Hải Phòng,Family,2018
435051,Hải Phòng,Colleagues / Business partner,2018
435052,Hải Phòng,Friends,2018
435053,Hải Phòng,Friends,2018
435054,Hải Phòng,Friends,2018
435055,Hải Phòng,Friends,2018
435056,Hải Phòng,Friends,2018
435056,Hải Phòng,Family,2018
435057,Hải Phòng,Family,2018
435057,Hải Phòng,Friends,2018
435058,Hải Phòng,Friends,2018
435058,Hải Phòng,Family,2018
435059,Hải Phòng,Colleagues / Business partner,2018
435059,Hải Phòng,Friends,2018
435060,Hải Phòng,Alone,2018
435061,Hải Phòng,Friends,2018
435083,Hồ Chí Minh,Friends,2018
435084,Hồ Chí Minh,Friends,2018
435085,Hồ Chí Minh,Colleagues / Business partner,2018
435085,Hồ Chí Minh,Family,2018
435085,Hồ Chí Minh,Alone,2018
435085,Hồ Chí Minh,Friends,2018
435106,Hồ Chí Minh,Friends,2018
435107,Hồ Chí Minh,Friends,2018
435108,Hồ Chí Minh,Friends,2018
435109,Hồ Chí Minh,Friends,2018
435111,Hồ Chí Minh,Friends,2018
435140,Hồ Chí Minh,Colleagues / Business partner,2018
435140,Hồ Chí Minh,Family,2018
435140,Hồ Chí Minh,Friends,2018
435165,Hà Nội,Colleagues / Business partner,2018
435165,Hà Nội,Friends,2018
435166,Hà Nội,Friends,2018
435166,Hà Nội,Family,2018
435168,Hà Nội,Colleagues / Business partner,2018
435168,Hà Nội,Friends,2018
435168,Hà Nội,Family,2018
435169,Hà Nội,Boyfriend / Girlfriend,2018
435169,Hà Nội,Family,2018
435169,Hà Nội,Friends,2018
435170,Hà Nội,Friends,2018
435214,Nha Trang,Friends,2018
435223,Hải Phòng,Boyfriend / Girlfriend,2018
435223,Hải Phòng,Friends,2018
435224,Hải Phòng,Colleagues / Business partner,2018
435224,Hải Phòng,Friends,2018
435225,Hải Phòng,Friends,2018
435225,Hải Phòng,Family,2018
435226,Hải Phòng,Family,2018
435226,Hải Phòng,Friends,2018
435227,Hải Phòng,Friends,2018
435227,Hải Phòng,Family,2018
435228,Hải Phòng,Friends,2018
435229,Hải Phòng,Friends,2018
435229,Hải Phòng,Family,2018
435230,Hải Phòng,Friends,2018
435231,Hải Phòng,Friends,2018
435231,Hải Phòng,Colleagues / Business partner,2018
435232,Hải Phòng,Friends,2018
435232,Hải Phòng,Colleagues / Business partner,2018
435232,Hải Phòng,Family,2018
435233,Hải Phòng,Family,2018
435233,Hải Phòng,Friends,2018
435233,Hải Phòng,Colleagues / Business partner,2018
435234,Hải Phòng,Friends,2018
435234,Hải Phòng,Family,2018
435235,Hải Phòng,Family,2018
435235,Hải Phòng,Friends,2018
435236,Hải Phòng,Friends,2018
435236,Hải Phòng,Family,2018
435237,Hải Phòng,Friends,2018
435237,Hải Phòng,Family,2018
435238,Hải Phòng,Family,2018
435238,Hải Phòng,Friends,2018
435240,Nha Trang,Colleagues / Business partner,2018
435240,Nha Trang,Boyfriend / Girlfriend,2018
435240,Nha Trang,Friends,2018
435268,Hồ Chí Minh,Friends,2018
435300,Nha Trang,Colleagues / Business partner,2018
435300,Nha Trang,Boyfriend / Girlfriend,2018
435300,Nha Trang,Friends,2018
435316,Hồ Chí Minh,Friends,2018
435316,Hồ Chí Minh,Alone,2018
435316,Hồ Chí Minh,Colleagues / Business partner,2018
435322,Nha Trang,Friends,2018
435322,Nha Trang,Colleagues / Business partner,2018
435324,Đà Nẵng,Alone,2018
435324,Đà Nẵng,Colleagues / Business partner,2018
435324,Đà Nẵng,Friends,2018
435382,Hải Phòng,Friends,2018
435382,Hải Phòng,Colleagues / Business partner,2018
435383,Hải Phòng,Friends,2018
435480,Nha Trang,Friends,2018
435593,Hải Phòng,Friends,2018
435597,Hải Phòng,Family,2018
435597,Hải Phòng,Friends,2018
435598,Hải Phòng,Friends,2018
435598,Hải Phòng,Family,2018
435599,Hải Phòng,Family,2018
435599,Hải Phòng,Friends,2018
435612,Hà Nội,Friends,2018
435612,Hà Nội,Family,2018
435613,Hà Nội,Friends,2018
435613,Hà Nội,Family,2018
435614,Hà Nội,Friends,2018
435615,Hà Nội,Colleagues / Business partner,2018
435615,Hà Nội,Friends,2018
435630,Hồ Chí Minh,Friends,2018
435697,Nha Trang,Friends,2018
435786,Hồ Chí Minh,Friends,2018
435786,Hồ Chí Minh,Colleagues / Business partner,2018
435828,Nha Trang,Family,2018
435860,Hồ Chí Minh,Family,2018
435874,Nha Trang,Colleagues / Business partner,2018
435874,Nha Trang,Friends,2018
435967,Hà Nội,Colleagues / Business partner,2018
435967,Hà Nội,Friends,2018
435968,Hà Nội,Friends,2018
435969,Hà Nội,Colleagues / Business partner,2018
435969,Hà Nội,Friends,2018
435970,Hà Nội,Friends,2018
435970,Hà Nội,Colleagues / Business partner,2018
435971,Hà Nội,Colleagues / Business partner,2018
435971,Hà Nội,Friends,2018
435972,Hà Nội,Friends,2018
435973,Hà Nội,Friends,2018
435973,Hà Nội,Family,2018
435974,Hà Nội,Friends,2018
435974,Hà Nội,Family,2018
435976,Hà Nội,Friends,2018
436002,Hồ Chí Minh,Family,2018
436076,Hải Phòng,Friends,2018
436143,Hồ Chí Minh,Friends,2018
436143,Hồ Chí Minh,Family,2018
436154,Nha Trang,Friends,2018
436159,Nha Trang,Family,2018
436159,Nha Trang,Friends,2018
436161,Đà Nẵng,Family,2018
436239,Đà Nẵng,Colleagues / Business partner,2018
436240,Nha Trang,Friends,2018
436258,Hồ Chí Minh,Family,2018
436263,Nha Trang,Friends,2018
436269,Nha Trang,Friends,2018
436315,Nha Trang,Colleagues / Business partner,2018
436315,Nha Trang,Family,2018
436342,Nha Trang,Friends,2018
436351,Hồ Chí Minh,Colleagues / Business partner,2018
436351,Hồ Chí Minh,Friends,2018
436352,Nha Trang,Family,2018
436387,Nha Trang,Friends,2018
436392,Nha Trang,Family,2018
436392,Nha Trang,Friends,2018
436502,Hồ Chí Minh,Friends,2018
436514,Hồ Chí Minh,Colleagues / Business partner,2018
436514,Hồ Chí Minh,Family,2018
436514,Hồ Chí Minh,Friends,2018
436515,Đà Nẵng,Friends,2018
436532,Nha Trang,Family,2018
436551,Nha Trang,Friends,2018
436610,Nha Trang,Friends,2018
436610,Nha Trang,Colleagues / Business partner,2018
436655,Nha Trang,Friends,2018
436686,Hồ Chí Minh,Friends,2018
436686,Hồ Chí Minh,Family,2018
436749,Nha Trang,Friends,2018
436749,Nha Trang,Colleagues / Business partner,2018
436794,Đà Nẵng,Colleagues / Business partner,2018
436864,Nha Trang,Friends,2018
436869,Đà Nẵng,Alone,2018
436869,Đà Nẵng,Friends,2018
436877,Hồ Chí Minh,Family,2018
436877,Hồ Chí Minh,Friends,2018
436987,Đà Nẵng,Colleagues / Business partner,2018
436987,Đà Nẵng,Others,2018
437187,Hồ Chí Minh,Friends,2018
437231,Hà Nội,Friends,2018
437232,Hà Nội,Friends,2018
437232,Hà Nội,Colleagues / Business partner,2018
437238,Hà Nội,Colleagues / Business partner,2018
437238,Hà Nội,Friends,2018
437238,Hà Nội,Family,2018
437239,Hà Nội,Family,2018
437240,Hà Nội,Friends,2018
437240,Hà Nội,Colleagues / Business partner,2018
437241,Hà Nội,Family,2018
437241,Hà Nội,Friends,2018
437242,Hà Nội,Friends,2018
437242,Hà Nội,Family,2018
437245,Hà Nội,Friends,2018
437246,Hà Nội,Friends,2018
437247,Hà Nội,Family,2018
437247,Hà Nội,Friends,2018
437248,Hà Nội,Family,2018
437249,Hà Nội,Colleagues / Business partner,2018
437249,Hà Nội,Friends,2018
437250,Hà Nội,Family,2018
437251,Hà Nội,Others,2018
437252,Hà Nội,Colleagues / Business partner,2018
437253,Hà Nội,Family,2018
437253,Hà Nội,Friends,2018
437254,Hà Nội,Friends,2018
437255,Hà Nội,Friends,2018
437256,Hà Nội,Friends,2018
437256,Hà Nội,Boyfriend / Girlfriend,2018
437257,Hà Nội,Friends,2018
437257,Hà Nội,Family,2018
437258,Hà Nội,Family,2018
437259,Hà Nội,Friends,2018
437259,Hà Nội,Family,2018
437270,Hải Phòng,Friends,2018
437270,Hải Phòng,Colleagues / Business partner,2018
437271,Hải Phòng,Friends,2018
437272,Hải Phòng,Friends,2018
437273,Hải Phòng,Friends,2018
437274,Hải Phòng,Family,2018
437274,Hải Phòng,Friends,2018
437310,Nha Trang,Family,2018
437310,Nha Trang,Friends,2018
437316,Nha Trang,Friends,2018
437316,Nha Trang,Colleagues / Business partner,2018
437316,Nha Trang,Boyfriend / Girlfriend,2018
437320,Nha Trang,Family,2018
437320,Nha Trang,Friends,2018
437327,Nha Trang,Friends,2018
437350,Hồ Chí Minh,Colleagues / Business partner,2018
437350,Hồ Chí Minh,Family,2018
437350,Hồ Chí Minh,Friends,2018
437385,Nha Trang,Family,2018
437385,Nha Trang,Friends,2018
437403,Hồ Chí Minh,Friends,2018
437403,Hồ Chí Minh,Alone,2018
437405,Nha Trang,Family,2018
437405,Nha Trang,Friends,2018
437405,Nha Trang,Colleagues / Business partner,2018
437405,Nha Trang,Boyfriend / Girlfriend,2018
437410,Nha Trang,Friends,2018
437493,Đà Nẵng,Family,2018
437494,Nha Trang,Friends,2018
437527,Nha Trang,Friends,2018
437592,Nha Trang,Friends,2018
437595,Hồ Chí Minh,Friends,2018
437595,Hồ Chí Minh,Colleagues / Business partner,2018
437595,Hồ Chí Minh,Family,2018
437632,Hồ Chí Minh,Friends,2018
437663,Đà Nẵng,Friends,2018
437703,Đà Nẵng,Family,2018
437703,Đà Nẵng,Friends,2018
437703,Đà Nẵng,Alone,2018
437707,Nha Trang,Friends,2018
437707,Nha Trang,Family,2018
437729,Nha Trang,Family,2018
437729,Nha Trang,Friends,2018
437767,Hà Nội,Family,2018
437767,Hà Nội,Friends,2018
437768,Hà Nội,Friends,2018
437768,Hà Nội,Family,2018
437769,Hà Nội,Family,2018
437769,Hà Nội,Boyfriend / Girlfriend,2018
437769,Hà Nội,Friends,2018
437790,Nha Trang,Colleagues / Business partner,2018
437790,Nha Trang,Friends,2018
437796,Hồ Chí Minh,Colleagues / Business partner,2018
437796,Hồ Chí Minh,Friends,2018
437841,Hồ Chí Minh,Friends,2018
437844,Hồ Chí Minh,Family,2018
437851,Đà Nẵng,Alone,2018
437851,Đà Nẵng,Friends,2018
437859,Đà Nẵng,Friends,2018
437878,Hồ Chí Minh,Friends,2018
437900,Hải Phòng,Friends,2018
437909,Hà Nội,Family,2018
437909,Hà Nội,Friends,2018
437909,Hà Nội,Colleagues / Business partner,2018
437910,Hà Nội,Family,2018
437910,Hà Nội,Friends,2018
437911,Hà Nội,Friends,2018
437911,Hà Nội,Family,2018
437912,Hà Nội,Friends,2018
437912,Hà Nội,Family,2018
437913,Hà Nội,Alone,2018
437913,Hà Nội,Family,2018
437913,Hà Nội,Friends,2018
437921,Hồ Chí Minh,Family,2018
437921,Hồ Chí Minh,Colleagues / Business partner,2018
437921,Hồ Chí Minh,Friends,2018
437927,Hồ Chí Minh,Friends,2018
437932,Nha Trang,Family,2018
437945,Hồ Chí Minh,Friends,2018
437947,Hồ Chí Minh,Friends,2018
437948,Hồ Chí Minh,Alone,2018
437948,Hồ Chí Minh,Friends,2018
437949,Hồ Chí Minh,Friends,2018
437962,Nha Trang,Friends,2018
437974,Đà Nẵng,Friends,2018
437997,Nha Trang,Friends,2018
438000,Hồ Chí Minh,Friends,2018
438000,Hồ Chí Minh,Colleagues / Business partner,2018
438000,Hồ Chí Minh,Boyfriend / Girlfriend,2018
438019,Nha Trang,Family,2018
438019,Nha Trang,Friends,2018
438019,Nha Trang,Colleagues / Business partner,2018
438034,Đà Nẵng,Family,2018
438034,Đà Nẵng,Colleagues / Business partner,2018
438034,Đà Nẵng,Friends,2018
438034,Đà Nẵng,Alone,2018
438050,Nha Trang,Family,2018
438055,Nha Trang,Family,2018
438063,Nha Trang,Family,2018
438063,Nha Trang,Friends,2018
438078,Hồ Chí Minh,Colleagues / Business partner,2018
438096,Nha Trang,Friends,2018
438096,Nha Trang,Colleagues / Business partner,2018
438096,Nha Trang,Family,2018
438153,Nha Trang,Friends,2018
438157,Nha Trang,Friends,2018
438169,Nha Trang,Family,2018
438169,Nha Trang,Friends,2018
438194,Nha Trang,Family,2018
438205,Nha Trang,Friends,2018
438216,Nha Trang,Friends,2018
438219,Hải Phòng,Friends,2018
438260,Đà Nẵng,Friends,2018
438301,Đà Nẵng,Friends,2018
438301,Đà Nẵng,Family,2018
438331,Nha Trang,Friends,2018
438333,Nha Trang,Colleagues / Business partner,2018
438401,Nha Trang,Friends,2018
438404,Nha Trang,Boyfriend / Girlfriend,2018
438432,Nha Trang,Friends,2018
438450,Hồ Chí Minh,Colleagues / Business partner,2018
438450,Hồ Chí Minh,Friends,2018
438452,Hồ Chí Minh,Family,2018
438453,Hồ Chí Minh,Friends,2018
438454,Hồ Chí Minh,Family,2018
438454,Hồ Chí Minh,Friends,2018
438455,Hồ Chí Minh,Friends,2018
438456,Hồ Chí Minh,Friends,2018
438456,Hồ Chí Minh,Family,2018
438474,Nha Trang,Friends,2018
438479,Đà Nẵng,Friends,2018
438561,Nha Trang,Colleagues / Business partner,2018
438561,Nha Trang,Friends,2018
438563,Đà Nẵng,Friends,2018
438602,Nha Trang,Friends,2018
438602,Nha Trang,Colleagues / Business partner,2018
438626,Hải Phòng,Family,2018
438626,Hải Phòng,Friends,2018
438680,Nha Trang,Friends,2018
438680,Nha Trang,Family,2018
438701,Hải Phòng,Boyfriend / Girlfriend,2018
438701,Hải Phòng,Friends,2018
438702,Hải Phòng,Family,2018
438702,Hải Phòng,Friends,2018
