ID,Year,City,Brand,Spontaneous,Awareness,Trial,P3M,P1M,Comprehension,Brand_Likability,Weekly,Daily,Fre#visit,PPA,Spending,Segmentation,NPS#P3M,NPS#P3M#Group,Spending_use
438999,2018,Hà Nội,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,Other 1,,4.0,25.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,100.0
731668,2019,Hồ Chí Minh,Milano,Milano,Milano,,,,Know it well,,,,,,,,,,
431623,2018,Hà Nội,Aha Cafe,,Aha Cafe,,,,,,,,,,,,,,
133393,2017,Cần Thơ,Trung Nguyên,,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
459289,2018,Đà Nẵng,Runam cafe,,Runam cafe,,,,,,,,,,,,,,
138610,2017,Hà Nội,Indepedent Cafe,,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,Indepedent Cafe,,4.0,,,,,,
122591,2017,Hồ Chí Minh,Starbucks,,Starbucks,Starbucks,,,,,,,,,,,,,
454750,2018,Hà Nội,Aha Cafe,,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,,,,,2.0,30.0,60.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,60.0
134494,2017,Hồ Chí Minh,Effoc,Effoc,Effoc,Effoc,Effoc,Effoc,,,Effoc,,8.0,,,,7.0,Passive,
826290,2019,Hà Nội,The Coffee House,,The Coffee House,,,,Maybe do not know it,,,,,,,,,,
815715,2019,Cần Thơ,Street,Street,Street,Street,,,Know it well,,,,,,,,,,
454333,2018,Hồ Chí Minh,Trung Nguyên,,Trung Nguyên,,,,,,,,,,,,,,
399443,2018,Hồ Chí Minh,Other 1,Other 1,Other 1,Other 1,Other 1,,,,,,,,,,8.0,Passive,
814071,2019,Hà Nội,BonPas,,BonPas,BonPas,BonPas,BonPas,Know it well,,Not Applicable,Not Applicable,3.0,50.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),7.0,Passive,150.0
819984,2019,Hà Nội,Street,,Street,Street,Street,Street,Know it very well,Street,Not Applicable,Not Applicable,1.0,20.0,20.0,Seg.01 - Mass (<VND 25K),4.0,Detractor,20.0
119166,2017,Cần Thơ,Other Branded Cafe Chain,,Other Branded Cafe Chain,Other Branded Cafe Chain,,,,,,,,,,,,,
789789,2019,Hà Nội,Starbucks,,Starbucks,Starbucks,,,Know a little,,,,,,,,,,
817909,2019,Đà Nẵng,Long Cafe,Long Cafe,Long Cafe,Long Cafe,,,Know a little,,,,,,,,,,
101927,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,,,,,,,,
381470,2018,Hà Nội,The Coffee House,,The Coffee House,,,,,,,,,,,,,,
141289,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,,,,,,,,,
817454,2019,Hà Nội,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,Know it very well,Trung Nguyên,Not Applicable,Not Applicable,2.0,70.0,140.0,Seg.03 - Premium (VND 60K - VND 99K),10.0,Promoter,140.0
738013,2019,Hồ Chí Minh,Other 2,Other,Other,Other,,,Know it well,,,,,,,,,,
458864,2018,Nha Trang,Other 3,Other 3,Other 3,Other 3,Other 3,,,,,,,,,,8.0,Passive,
811237,2019,Cần Thơ,Milano,,Milano,,,,Know a little,,,,,,,,,,
793017,2019,Hồ Chí Minh,Street,Street,Street,Street,,,Know it well,,,,,,,,,,
438993,2018,Hà Nội,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,,,,,,,,,,,,,
816602,2019,Đà Nẵng,Mộc Miên,Mộc Miên,Mộc Miên,,,,Know a little,,,,,,,,,,
134496,2017,Hồ Chí Minh,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,,
797269,2019,Hà Nội,Other 2,,Other,Other,,,Know it very well,,,,,,,,,,
120136,2017,Đà Nẵng,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,Street / Half street coffee (including carts),,4.0,,,,,,
98114,2017,Cần Thơ,Indepedent Cafe,,,,,,,,Indepedent Cafe,,6.0,,,,,,
768033,2019,Đà Nẵng,Mộc Miên,,Mộc Miên,,,,Maybe do not know it,,,,,,,,,,
428982,2018,Hải Phòng,Highlands Coffee,,Highlands Coffee,,,,,,,,,,,,,,
781452,2019,Hải Phòng,Other 1,Other,Other,Other,Other,Other,Know it well,Other,Not Applicable,Not Applicable,2.0,20.0,40.0,Seg.01 - Mass (<VND 25K),7.0,Passive,40.0
833162,2019,Cần Thơ,Highlands Coffee,,Highlands Coffee,,,,Maybe do not know it,,,,,,,,,,
115986,2017,Cần Thơ,Trung Nguyên,,Trung Nguyên,,,,,,,,,,,,,,
800216,2019,Hà Nội,Mộc Miên,,Mộc Miên,,,,Maybe do not know it,,,,,,,,,,
826326,2019,Hà Nội,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,Maybe do not know it,,,,,,,,,,
423886,2018,Nha Trang,Runam cafe,,Runam cafe,Runam cafe,Runam cafe,,,,,,,,,,2.0,Detractor,
812814,2019,Hải Phòng,The Coffee House,,The Coffee House,,,,Know a little,,,,,,,,,,
452993,2018,Hà Nội,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,,,2.0,35.0,70.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,70.0
819998,2019,Hà Nội,Cộng Cà Phê,,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,,Know a little,,,,,,,,6.0,Detractor,
382378,2018,Nha Trang,Other 1,Other 1,Other 1,,,,,,,,,,,,,,
346924,2018,Cần Thơ,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,Other 1,,10.0,12.0,120.0,Seg.01 - Mass (<VND 25K),8.0,Passive,120.0
349551,2018,Hồ Chí Minh,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,Other 1,,8.0,18.0,144.0,Seg.01 - Mass (<VND 25K),9.0,Promoter,144.0
846330,2019,Hồ Chí Minh,Street,Street,Street,Street,Street,Street,Know it well,Street,Street,Not Applicable,15.0,15.0,225.0,Seg.01 - Mass (<VND 25K),,,225.0
111439,2017,Hải Phòng,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,Indepedent Cafe,,5.0,,,,,,
406701,2018,Hồ Chí Minh,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,Street / Half street coffee (including carts),Street / Half street coffee (including carts),30.0,10.0,300.0,Seg.01 - Mass (<VND 25K),8.0,Passive,300.0
803322,2019,Đà Nẵng,Mê Trang,,Mê Trang,Mê Trang,,,Know it well,,,,,,,,,,
448071,2018,Hà Nội,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,,
140426,2017,Hà Nội,The Coffee House,,The Coffee House,The Coffee House,,,,,,,,,,,,,
138721,2017,Hà Nội,The Coffee House,,The Coffee House,The Coffee House,,,,,,,,,,,,,
843671,2019,Cần Thơ,Other 3,Other,Other,Other,,,Know it well,,,,,,,,,,
789636,2019,Đà Nẵng,Nia cafe,,Nia cafe,,,,Know a little,,,,,,,,,,
131558,2017,Hồ Chí Minh,Urban Station,,Urban Station,,,,,,,,,,,,,,
441115,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,,,,,,,,,
394628,2018,Cần Thơ,Other 1,Other 1,Other 1,Other 1,,,,,,,,,,,,,
834929,2019,Cần Thơ,Trung Nguyên,,Trung Nguyên,Trung Nguyên,,,Know it well,Trung Nguyên,,,,,,,,,
432320,2018,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,Highlands Coffee,,4.0,60.0,240.0,Seg.03 - Premium (VND 60K - VND 99K),9.0,Promoter,240.0
139878,2017,Hà Nội,Trung Nguyên,,Trung Nguyên,,,,,,,,,,,,,,
444636,2018,Hà Nội,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,,,Cộng Cà Phê,,6.0,65.0,390.0,Seg.03 - Premium (VND 60K - VND 99K),9.0,Promoter,390.0
107222,2017,Cần Thơ,Other Branded Cafe Chain,,Other Branded Cafe Chain,Other Branded Cafe Chain,,,,,,,,,,,,,
452931,2018,Đà Nẵng,Starbucks,,Starbucks,,,,,,,,,,,,,,
125698,2017,Hải Phòng,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,Indepedent Cafe,,5.0,,,,,,
95733,2017,Hồ Chí Minh,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,Indepedent Cafe,,9.0,,,,,,
351106,2018,Hồ Chí Minh,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
845924,2019,Hồ Chí Minh,Cheese Coffee,,Cheese Coffee,,,,Know a little,,,,,,,,,,
413411,2018,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,Highlands Coffee,Highlands Coffee,16.0,50.0,800.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,800.0
444674,2018,Hà Nội,Passio,,Passio,Passio,,,,,,,,,,,,,
119616,2017,Hồ Chí Minh,Highlands Coffee,,Highlands Coffee,,,,,,,,,,,,,,
398503,2018,Hà Nội,Other 2,Other 2,Other 2,Other 2,Other 2,,,,,,,,,,9.0,Promoter,
834947,2019,Hồ Chí Minh,Trung Nguyên,,Trung Nguyên,,,,Know a little,Trung Nguyên,,,,,,,,,
138490,2017,Đà Nẵng,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,Indepedent Cafe,,5.0,,,,,,
455993,2018,Nha Trang,Highlands Coffee,,Highlands Coffee,,,,,,,,,,,,,,
458091,2018,Hồ Chí Minh,Passio,,Passio,,,,,,,,,,,,,,
439016,2018,Hồ Chí Minh,Cộng Cà Phê,,Cộng Cà Phê,,,,,,,,,,,,,,
108599,2017,Hà Nội,Trung Nguyên,,Trung Nguyên,,,,,,,,,,,,,,
818018,2019,Đà Nẵng,Phúc Long,,Phúc Long,,,,Know a little,,,,,,,,,,
131558,2017,Hồ Chí Minh,The Coffee House,,The Coffee House,,,,,,,,,,,,,,
452658,2018,Hà Nội,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
789625,2019,Hà Nội,Trung Nguyên,,Trung Nguyên,Trung Nguyên,,,Know a little,Trung Nguyên,,,,,,,,,
782431,2019,Hà Nội,Urban Station,,Urban Station,,,,Know a little,,,,,,,,,,
802721,2019,Hà Nội,Phúc Long,,Phúc Long,Phúc Long,Phúc Long,,Know a little,,,,,,,,7.0,Passive,
455083,2018,Hà Nội,Other 2,Other 2,Other 2,Other 2,Other 2,,,,,,,,,,7.0,Passive,
447544,2018,Đà Nẵng,Milano,,Milano,Milano,,,,,,,,,,,,,
452767,2018,Hà Nội,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,Other 1,,6.0,30.0,180.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,180.0
140329,2017,Hà Nội,Gong Cha,Gong Cha,Gong Cha,Gong Cha,,,,,,,,,,,,,
94803,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,,,,,,9.0,Promoter,
441229,2018,Đà Nẵng,Starbucks,,Starbucks,Starbucks,,,,,,,,,,,,,
828582,2019,Cần Thơ,Other 1,Other,Other,Other,Other,Other,Know it very well,Other,Other,Other,60.0,12.0,720.0,Seg.01 - Mass (<VND 25K),9.0,Promoter,720.0
851362,2019,Cần Thơ,Mê Trang,,Mê Trang,Mê Trang,,,Know a little,,,,,,,,,,
111428,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,2.0,,,,9.0,Promoter,
709345,2019,Đà Nẵng,The Coffee House,,The Coffee House,The Coffee House,The Coffee House,The Coffee House,Know a little,The Coffee House,Not Applicable,Not Applicable,3.0,50.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),7.0,Passive,150.0
135178,2017,Hồ Chí Minh,Passio,,Passio,,,,,,,,,,,,,,
412959,2018,Nha Trang,Other 2,Other 2,Other 2,Other 2,Other 2,Other 2,,,Other 2,,10.0,22.0,220.0,Seg.01 - Mass (<VND 25K),8.0,Passive,220.0
799843,2019,Hồ Chí Minh,Cộng Cà Phê,,Cộng Cà Phê,,,,Know a little,,,,,,,,,,
444974,2018,Cần Thơ,Highlands Coffee,,Highlands Coffee,,,,,,,,,,,,,,
89102,2017,Hồ Chí Minh,Starbucks,Starbucks,Starbucks,Starbucks,,,,,,,,,,,,,
811815,2019,Nha Trang,Milano,,Milano,,,,Maybe do not know it,,,,,,,,,,
838141,2019,Hồ Chí Minh,Highlands Coffee,,Highlands Coffee,,,,Know a little,,,,,,,,,,
391973,2018,Hải Phòng,Trung Nguyên,,Trung Nguyên,,,,,,,,,,,,,,
800095,2019,Hà Nội,Urban Station,,Urban Station,,,,Know it well,,,,,,,,,,
453659,2018,Hà Nội,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,,,3.0,45.0,135.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,135.0
827436,2019,Hải Phòng,Other 2,Other,Other,Other,Other,Other,Know a little,Other,Not Applicable,Not Applicable,2.0,20.0,40.0,Seg.01 - Mass (<VND 25K),8.0,Passive,40.0
826490,2019,Hồ Chí Minh,Trung Nguyên,,Trung Nguyên,,,,Maybe do not know it,,,,,,,,,,
834317,2019,Hồ Chí Minh,Viva Star,Viva Star,Viva Star,,,,Know a little,,,,,,,,,,
134958,2017,Hà Nội,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,,
138994,2017,Hồ Chí Minh,KOI cafe,,KOI cafe,KOI cafe,,,,,,,,,,,,,
458985,2018,Đà Nẵng,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
802177,2019,Đà Nẵng,Street,Street,Street,Street,Street,Street,Know it well,Street,Street,Street,30.0,10.0,300.0,Seg.01 - Mass (<VND 25K),9.0,Promoter,300.0
451568,2018,Hồ Chí Minh,Highlands Coffee,,Highlands Coffee,,,,,,,,,,,,,,
449270,2018,Hà Nội,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,Other 1,,4.0,20.0,80.0,Seg.01 - Mass (<VND 25K),9.0,Promoter,80.0
120073,2017,Hồ Chí Minh,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,Indepedent Cafe,,6.0,,,,,,
434330,2018,Nha Trang,Milano,,Milano,Milano,Milano,Milano,,,,,1.0,20.0,20.0,Seg.01 - Mass (<VND 25K),5.0,Detractor,20.0
826350,2019,Đà Nẵng,Starbucks,,Starbucks,Starbucks,,,Know a little,,,,,,,,,,
450832,2018,Hải Phòng,Other 2,Other 2,Other 2,Other 2,Other 2,,,,,,,,,,8.0,Passive,
456947,2018,Hà Nội,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,Trung Nguyên,,10.0,45.0,450.0,Seg.02 - Mass Asp (VND 25K - VND 59K),10.0,Promoter,450.0
404429,2018,Đà Nẵng,Cộng Cà Phê,,Cộng Cà Phê,,,,,,,,,,,,,,
138534,2017,Đà Nẵng,Gong Cha,,Gong Cha,Gong Cha,,,,,,,,,,,,,
135555,2017,Hà Nội,Coffee Bean & Tea Leaf,Coffee Bean & Tea Leaf,Coffee Bean & Tea Leaf,Coffee Bean & Tea Leaf,,,,,,,,,,,,,
800589,2019,Hồ Chí Minh,Urban Station,,Urban Station,Urban Station,,,Know a little,Urban Station,,,,,,,,,
135364,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,Highlands Coffee,,4.0,,,,10.0,Promoter,
821409,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know it very well,Highlands Coffee,Not Applicable,Not Applicable,3.0,50.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,150.0
96122,2017,Hồ Chí Minh,Phúc Long,,Phúc Long,Phúc Long,Phúc Long,,,,,,,,,,8.0,Passive,
351106,2018,Hồ Chí Minh,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,Street / Half street coffee (including carts),,4.0,15.0,60.0,Seg.01 - Mass (<VND 25K),8.0,Passive,60.0
135163,2017,Cần Thơ,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,Indepedent Cafe,Indepedent Cafe,30.0,,,,,,
453950,2018,Hồ Chí Minh,The Coffee House,The Coffee House,The Coffee House,The Coffee House,The Coffee House,,,,,,,,,,10.0,Promoter,
812183,2019,Hồ Chí Minh,Passio,,Passio,,,,Know a little,,,,,,,,,,
455815,2018,Hồ Chí Minh,Milano,,Milano,,,,,,,,,,,,,,
810447,2019,Hà Nội,Other 1,Other,Other,Other,Other,Other,Know it very well,Other,Not Applicable,Not Applicable,3.0,25.0,75.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,75.0
139019,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,,,,,,,,,
133894,2017,Đà Nẵng,Trung Nguyên,,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
849570,2019,Cần Thơ,Other 3,Other,Other,Other,,,Know it very well,,,,,,,,,,
808071,2019,Cần Thơ,Other 1,Other,Other,Other,Other,Other,Know it very well,Other,Other,Not Applicable,4.0,15.0,60.0,Seg.01 - Mass (<VND 25K),10.0,Promoter,60.0
460007,2018,Hà Nội,Cộng Cà Phê,,Cộng Cà Phê,,,,,,,,,,,,,,
792770,2019,Hà Nội,Coffee Bean & Tea Leaf,,Coffee Bean & Tea Leaf,,,,Maybe do not know it,,,,,,,,,,
431631,2018,Hà Nội,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
459927,2018,Hà Nội,The Coffee House,,The Coffee House,,,,,,,,,,,,,,
123110,2017,Hồ Chí Minh,Highlands Coffee,,Highlands Coffee,,,,,,,,,,,,,,
453685,2018,Hồ Chí Minh,Phúc Long,Phúc Long,Phúc Long,,,,,,,,,,,,,,
846103,2019,Hải Phòng,Street,,Street,Street,Street,,Know a little,,,,,,,,8.0,Passive,
96306,2017,Hồ Chí Minh,Thức Coffee,,Thức Coffee,Thức Coffee,Thức Coffee,,,,,,,,,,7.0,Passive,
824598,2019,Hà Nội,Aha Cafe,,Aha Cafe,Aha Cafe,,,Know a little,Aha Cafe,,,,,,,,,
823434,2019,Hồ Chí Minh,Milano,,Milano,,,,Know it well,,,,,,,,,,
391109,2018,Hồ Chí Minh,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,Street / Half street coffee (including carts),Street / Half street coffee (including carts),30.0,15.0,450.0,Seg.01 - Mass (<VND 25K),7.0,Passive,450.0
386762,2018,Cần Thơ,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,,,2.0,9.0,18.0,Seg.01 - Mass (<VND 25K),7.0,Passive,18.0
444713,2018,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,,,,,,,,,
458777,2018,Hồ Chí Minh,The Coffee House,,The Coffee House,The Coffee House,,,,,,,,,,,,,
442839,2018,Hà Nội,Starbucks,,Starbucks,,,,,,,,,,,,,,
415986,2018,Đà Nẵng,Highlands Coffee,,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,Highlands Coffee,,4.0,30.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,120.0
365525,2018,Cần Thơ,Other 2,Other 2,Other 2,Other 2,,,,,,,,,,,,,
422965,2018,Nha Trang,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,Highlands Coffee,,8.0,50.0,400.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,400.0
134471,2017,Hồ Chí Minh,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,,
123573,2017,Đà Nẵng,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,Street / Half street coffee (including carts),,15.0,,,,,,
795292,2019,Đà Nẵng,Trung Nguyên,,Trung Nguyên,Trung Nguyên,,,Know a little,Trung Nguyên,,,,,,,,,
138541,2017,Đà Nẵng,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,,,,,,,,,,,
828394,2019,Hồ Chí Minh,Passio,Passio,Passio,,,,Maybe do not know it,,,,,,,,,,
89616,2017,Hồ Chí Minh,Highlands Coffee,,Highlands Coffee,,,,,,,,,,,,,,
93185,2017,Hồ Chí Minh,The Coffee House,The Coffee House,The Coffee House,,,,,,,,,,,,,,
438019,2018,Nha Trang,Milano,Milano,Milano,Milano,Milano,,,,,,,,,,6.0,Detractor,
90424,2017,Hồ Chí Minh,Starbucks,Starbucks,Starbucks,Starbucks,,,,,,,,,,,,,
458462,2018,Nha Trang,Trung Nguyên,,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
134862,2017,Đà Nẵng,Highlands Coffee,,Highlands Coffee,,,,,,,,,,,,,,
792962,2019,Cần Thơ,Highlands Coffee,,Highlands Coffee,,,,Maybe do not know it,,,,,,,,,,
91852,2017,Hồ Chí Minh,Urban Station,,Urban Station,,,,,,,,,,,,,,
807941,2019,Hồ Chí Minh,Street,,Street,Street,Street,,Know it well,,,,,,,,,,
451861,2018,Hồ Chí Minh,Highlands Coffee,,Highlands Coffee,,,,,,,,,,,,,,
786173,2019,Hà Nội,Starbucks,,Starbucks,,,,Maybe do not know it,,,,,,,,,,
387044,2018,Nha Trang,Other 3,Other 3,Other 3,Other 3,,,,,,,,,,,,,
440526,2018,Hải Phòng,Starbucks,,Starbucks,,,,,,,,,,,,,,
110430,2017,Hồ Chí Minh,Thức Coffee,,Thức Coffee,,,,,,,,,,,,,,
731972,2019,Hồ Chí Minh,Other 1,Other,Other,Other,Other,Other,Know it very well,Other,Other,Not Applicable,4.0,40.0,160.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,160.0
95910,2017,Hồ Chí Minh,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
134942,2017,Hà Nội,Other Branded Cafe Chain,Other Branded Cafe Chain,Other Branded Cafe Chain,Other Branded Cafe Chain,,,,,,,,,,,,,
123303,2017,Đà Nẵng,Other Branded Cafe Chain,,Other Branded Cafe Chain,Other Branded Cafe Chain,,,,,,,,,,,,,
352984,2018,Hồ Chí Minh,Phúc Long,,Phúc Long,,,,,,,,,,,,,,
139953,2017,Hà Nội,The Coffee House,,The Coffee House,,,,,,,,,,,,,,
828797,2019,Cần Thơ,Trung Nguyên,,Trung Nguyên,,,,Know a little,,,,,,,,,,
800816,2019,Hồ Chí Minh,Starbucks,,Starbucks,,,,Know a little,,,,,,,,,,
115902,2017,Đà Nẵng,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,Street / Half street coffee (including carts),,5.0,,,,,,
813948,2019,Hồ Chí Minh,The Coffee House,,The Coffee House,,,,Know a little,,,,,,,,,,
138619,2017,Hà Nội,Milano,Milano,Milano,Milano,,,,,,,,,,,,,
448689,2018,Hà Nội,Street / Half street coffee (including carts),,Street / Half street coffee (including carts),,,,,,,,,,,,,,
743355,2019,Đà Nẵng,The Coffee House,,The Coffee House,,,,Maybe do not know it,,,,,,,,,,
451475,2018,Hồ Chí Minh,Thức Coffee,,Thức Coffee,,,,,,,,,,,,,,
829706,2019,Hồ Chí Minh,Cộng Cà Phê,,Cộng Cà Phê,,,,Maybe do not know it,,,,,,,,,,
416733,2018,Hải Phòng,Cộng Cà Phê,,Cộng Cà Phê,,,,,,,,,,,,,,
380668,2018,Đà Nẵng,Mộc Miên,,Mộc Miên,Mộc Miên,,,,,,,,,,,,,
117157,2017,Cần Thơ,Trung Nguyên,,Trung Nguyên,,,,,,,,,,,,,,
441614,2018,Đà Nẵng,The Coffee House,,The Coffee House,,,,,,,,,,,,,,
